Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
86,0,0.0666272,0.0281247,0.0339907,-279.663,520.331,-20.0585
87,0,0.0673268,0.0284037,0.0341393,-279.64,520.296,-20.0506
88,0,0.0672091,0.0279556,0.0339666,-279.629,520.327,-20.0786
89,0,0.0669484,0.0275578,0.0340182,-279.629,520.32,-20.0752
90,0,0.066859,0.0280933,0.0344082,-279.663,520.282,-20.0575
91,0,0.0666202,0.0274469,0.0347703,-279.632,520.353,-20.0551
92,0,0.0668509,0.0272909,0.0342026,-279.607,520.356,-20.0838
93,0,0.0669566,0.027519,0.0343899,-279.669,520.28,-20.0546
94,0,0.0669311,0.0274451,0.0341748,-279.61,520.334,-20.0698
95,0,0.0669194,0.0273929,0.0339962,-279.643,520.308,-20.0566
96,0,0.0669929,0.0274697,0.0343986,-279.634,520.319,-20.0641
97,0,0.0670484,0.028033,0.0345038,-279.618,520.359,-20.0806
98,0,0.0671907,0.0280642,0.0341506,-279.661,520.285,-20.0409
99,0,0.0672731,0.0281087,0.0345295,-279.678,520.302,-20.0087
100,0,0.0673917,0.0280749,0.0345048,-279.699,520.279,-20.0001
101,0,0.0668073,0.0272741,0.034475,-279.64,520.251,-20.0603
102,0,0.0671303,0.0282393,0.034183,-279.647,520.358,-20.041
103,0,0.0670048,0.0280202,0.0339702,-279.613,520.333,-20.0625
104,0,0.0673014,0.0284975,0.0343626,-279.605,520.385,-20.0754
105,0,0.0669358,0.0277918,0.0344473,-279.635,520.284,-20.0447
106,0,0.0670403,0.0282555,0.0343886,-279.653,520.34,-20.0537
107,0,0.0674352,0.0280194,0.0339999,-279.647,520.288,-20.0408
108,0,0.0665889,0.0278443,0.035168,-279.643,520.293,-20.0186
109,0,0.0665222,0.0283753,0.0324887,-279.803,520.233,-20.1629
110,0,0.0680532,0.0285674,0.0372517,-279.842,520.267,-20.082
111,0,0.0671488,0.0306828,0.0425463,-279.834,520.044,-20.0194
112,0,0.0655451,0.0319506,0.0413095,-279.91,520.089,-19.946
113,0,0.0701412,0.0260032,0.0312389,-279.939,520.23,-20.0835
114,0,0.0696373,0.0262095,0.0309172,-279.889,520.222,-20.1331
115,0,0.0682465,0.0294625,0.0364968,-279.831,520.079,-19.9994
116,0,0.0671191,0.0316969,0.0385372,-279.825,520.125,-20.0221
117,0,0.0659615,0.0289832,0.0371564,-279.925,520.105,-20.0737
118,0,0.0670019,0.0281472,0.0358457,-279.987,520.131,-20.1234
119,0,0.0666073,0.0290974,0.0348819,-279.915,520.15,-20.0851
120,0,0.0664706,0.0292675,0.0364223,-279.898,520.117,-20.0389
121,0,0.0667236,0.0284431,0.0364308,-279.873,520.164,-20.1186
122,0,0.0664216,0.0291544,0.0361945,-279.903,520.129,-20.0691
123,0,0.0672922,0.0296306,0.0362257,-279.924,520.069,-20.0644
124,0,0.0673905,0.0285797,0.0360192,-279.88,520.2,-20.1199
125,0,0.0673899,0.0291329,0.0360474,-279.926,520.029,-20.0449
126,0,0.0668316,0.0275778,0.0359133,-279.881,520.161,-20.1189
