Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,potX,potY,potZ
,,rad,rad,rad,mm,mm,mm
69,0.141227,0.0190226,0.0783516,-385.831,-951.695,884.96,64,128,64
70,0.137279,0.0159429,0.0791043,-371.699,-958.908,884.523,64,128,64
71,0.133938,0.00884837,0.0802772,-357.7,-966.78,881.772,64,128,64
72,0.134264,0.00159528,0.0812773,-343.727,-975.277,876.825,64,128,64
73,0.137185,-0.00658491,0.0824861,-330.012,-984.452,870.053,64,128,64
74,0.140346,-0.0195381,0.0836539,-316.482,-994.258,861.558,64,128,64
75,0.144258,-0.0276139,0.0854299,-303.283,-1004.76,851.953,64,128,64
76,0.144295,-0.0355614,0.0857705,-290.439,-1015.87,841.42,64,128,64
77,0.141419,-0.0399703,0.0861626,-278.067,-1027.68,830.401,64,128,64
78,0.137931,-0.0427185,0.0858285,-266.32,-1040.14,819.068,64,128,64
79,0.132694,-0.0416796,0.0852785,-255.198,-1053.23,807.743,64,128,64
80,0.126299,-0.0412,0.0850697,-244.616,-1066.97,796.401,64,128,64
81,0.118438,-0.037374,0.0847711,-234.746,-1081.16,785.268,64,128,64
82,0.112621,-0.0376252,0.081685,-225.829,-1095.87,774.179,64,128,64
83,0.103792,-0.0365544,0.080243,-217.259,-1110.96,763.348,64,128,64
84,0.094174,-0.028953,0.0786343,-209.536,-1126.29,752.534,64,128,64
85,0.0816531,-0.0332974,0.0780439,-202.536,-1141.74,741.902,64,128,64
86,0.0688149,-0.0308878,0.0780505,-195.889,-1157.08,731.782,64,128,64
87,0.0536755,-0.0306697,0.0780111,-190.132,-1172.45,721.637,64,128,64
88,0.0429941,-0.0308215,0.0767886,-184.827,-1187.39,712.036,64,128,64
89,0.0311405,-0.0321507,0.0763407,-180.2,-1201.93,702.815,64,128,64
90,0.0193733,-0.0344567,0.0748599,-176.052,-1215.97,693.897,64,128,64
91,0.00830597,-0.0359986,0.0758336,-172.647,-1229.44,685.3,64,128,64
92,7.85341e-05,-0.0401719,0.0752461,-170.025,-1242.15,676.975,64,128,64
93,-0.00645434,-0.0407282,0.0733493,-167.928,-1254.15,668.864,64,128,64
94,-0.0104467,-0.0423818,0.0747127,-166.454,-1265.3,660.926,64,128,64
95,-0.0147826,-0.0438436,0.0718784,-165.773,-1275.59,653.181,64,128,64
96,-0.0163243,-0.0413964,0.0715785,-165.615,-1284.9,645.51,64,128,64
97,-0.018583,-0.0412041,0.0718394,-166.182,-1293.33,638.015,64,128,64
98,-0.02043,-0.0406013,0.0706939,-167.516,-1300.73,630.507,64,128,64
99,-0.0215609,-0.0416771,0.0700554,-169.278,-1307.17,623.001,64,128,64
100,-0.0226783,-0.0384423,0.0695072,-171.745,-1312.74,615.487,64,128,64
101,-0.0228834,-0.036068,0.0701838,-174.776,-1317.2,607.849,64,128,64
102,-0.0242278,-0.0338606,0.0703245,-178.391,-1320.82,600.281,64,128,64
103,-0.0235705,-0.0315219,0.0697092,-182.35,-1323.42,592.783,64,128,64
104,-0.022376,-0.0253044,0.0692946,-186.84,-1325.08,585.29,64,128,64
105,-0.0199519,-0.024153,0.0675016,-191.824,-1325.88,577.859,64,128,64
106,-0.0136286,-0.0175373,0.0679638,-197.177,-1325.79,570.459,64,128,64
107,-0.00916434,-0.0110231,0.0664823,-202.647,-1324.92,563.185,64,128,64
108,-0.00202849,-0.00246923,0.067331,-208.45,-1323.21,555.972,64,128,64
109,0.00180506,0.000725801,0.0677079,-214.681,-1320.83,548.955,64,128,64
110,0.00791373,0.00805675,0.0680617,-220.679,-1317.8,542.009,64,128,64
111,0.0115783,0.0106203,0.0671991,-227.31,-1314.04,535.326,64,128,64
112,0.0170889,0.0123984,0.0676232,-233.77,-1309.88,528.67,64,128,64
113,0.0235366,0.017559,0.0687342,-240.011,-1305.14,522.026,64,128,64
