TX,TY,TZ,rot
-722.67238266143,-658.8345379689731,1064.247561184698,5.361244561472793
-730.6152805548095,-659.646158691816,1060.337614720471,5.362014998999221
-738.2945414510508,-660.3486199134427,1056.4332846734644,5.360150110494514
-745.9384117492938,-661.0260410562483,1052.7542879971104,5.361536423687525
-753.3851832452197,-661.9238846035391,1049.0142132278788,5.362764550029863
-760.8532451514997,-662.8619721671083,1045.9073490761677,5.361825881590435
-767.9333981060058,-663.7676525182231,1043.7633985954944,5.364330779647999
-774.8848871423338,-664.8441028919399,1043.160694970343,5.364678880303384
-781.5149123589931,-666.0384778552656,1044.8711977205821,5.363845390042033
-788.1560081181747,-667.2350503628987,1049.1872968023865,5.366508567433807
-794.2887295921034,-668.7592477407178,1056.3961251082696,5.363980738632392
-800.15050892842,-670.2132306601092,1066.3716388355642,5.365433273064772
-805.8693322818962,-671.9589549666534,1079.3120561198377,5.367627438394883
-810.8981943745557,-673.7138232044305,1094.664092007066,5.365244195002676
-815.9093824555558,-675.6211682891212,1111.9691889854748,5.366293110530082
-821.0360912617264,-677.9285589400515,1130.7596331223735,5.365452089462896
-825.3533158730222,-679.9206101709835,1149.3294680483082,5.366085721356852
-829.729228979445,-682.0724405122393,1167.1808305561585,5.362675297315074
-833.9104282836754,-684.1881153735106,1183.326042966832,5.363831361365434
-837.7297968964341,-686.4497927467846,1197.6145684715736,5.361769373475571
-841.6126429115992,-688.6550099183053,1209.9427545733606,5.362809469692953
-845.3089141311563,-690.9881554610814,1220.2095702247905,5.361213111801208
-848.5116592042414,-693.3801225744103,1228.6866660253002,5.356885665749563
-852.1241204150796,-695.5643736020644,1236.0472084628093,5.360845574670485
-855.4078745834585,-698.1723686810893,1242.1110678645489,5.356517719924769
-858.3647000674781,-700.5690350914897,1247.1153183263332,5.358229829955723
-861.8335426184175,-703.1493414891614,1251.3396039544054,5.3586634281603684
-864.6026167842745,-705.563429909054,1254.682252876286,5.358381838526569
-867.4501849186141,-708.3509583508066,1257.2313058646175,5.357293610743999
-870.4322187529367,-710.9033921649061,1259.1964187839058,5.358674815677036
-873.2875617110377,-713.740877041713,1260.3109666268265,5.359167796337689
-875.9203933930461,-716.4980663792774,1261.0869983390837,5.359027391366605
-878.3212438541443,-719.2977010123229,1261.2920959359035,5.357630202825749
-880.8288750703584,-721.9820892531048,1261.2088756537387,5.357286875114436
-883.2092119925679,-724.6027595675588,1260.9300515844768,5.359668798814994
-885.567372318864,-727.5632824062012,1260.6672798948655,5.360284902782643
-887.7907550549535,-730.2107216787952,1260.3184882933433,5.359605142804511
-889.6246121132662,-732.9959545329111,1259.9749218516486,5.3583872561493475
-891.6205866807512,-735.5647601268795,1259.781948124744,5.361467081820901
-893.6765742727783,-738.3738245519396,1259.7027534440397,5.363260911214281
-895.4861823401349,-741.02899653535,1259.6441430182338,5.362937939708793
-897.1220028071784,-743.5002448772619,1259.6802657480266,5.361829673024212
-898.6446071738845,-746.0720460038459,1259.9036283040218,5.35988502783643
-899.9556434623139,-748.5151319535642,1260.2035456285896,5.360233614490887
-901.1138769517031,-750.81109607342,1260.4743092294093,5.36248363270586
-902.085840544776,-753.2135555500208,1260.7546110392798,5.360763276144093
-903.3838014585867,-755.4255020575224,1261.0710543450173,5.36167894380532
-904.3674715702573,-757.667389615351,1261.5035114045654,5.363377451652948
-905.3139668487116,-759.7426216681208,1262.004875235929,5.3614359923151
-906.0364318771072,-761.8397553591317,1262.4139304550856,5.36354378042411
-906.5878132492585,-763.8468765738793,1262.7959642102142,5.36229015739566
-907.1293607357707,-765.8494775321433,1263.314134248109,5.360766218998591
-907.6585032536098,-767.6458622752065,1263.8761666424894,5.362320530288623
-908.1049356183883,-769.5266356755554,1264.334523367459,5.362233732111726
-908.539777697465,-771.1983205941996,1264.8450622283215,5.362683104839875
-908.7804522985014,-772.945582868257,1265.4216915495438,5.362364720907646
-909.2173434084696,-774.7034631549363,1266.1319398858793,5.361131535774503
-909.2360743456729,-776.2973278478928,1266.6910219449871,5.361416456036731
-909.3930713913162,-777.979190995463,1267.2511904063535,5.361366118202053
-909.3836997494844,-779.4873168946785,1267.811176746082,5.361488449399617
-909.4721396568038,-780.9327084536068,1268.565705863701,5.362663538244147
-909.5832604867383,-782.5737055142538,1269.4359931490067,5.361390170504928
-909.5009547569716,-784.0035949440671,1270.1309588389634,5.361197791487872
-909.624133068106,-785.8095158026905,1270.9734014855105,5.3541714102163
-909.7916916551052,-787.60564242089,1271.8518618207,5.359644988968419
-909.7544675486201,-789.2064317642726,1272.6031940545872,5.359028539831495
-909.7145914101382,-790.6147543652422,1273.263883487642,5.361449791532039
-909.5335284252121,-792.1853174489637,1273.9639289054942,5.361524243102113
-909.616021185186,-793.7740195670799,1274.7972056790727,5.3611331561276545
-909.4397146961728,-795.5102655774275,1275.3312488266076,5.359833479018046
-909.3358431920863,-797.0817809123253,1275.881966298648,5.359514554516206
-909.3670373035046,-798.7022530548953,1276.5354619438056,5.360013058590529
-909.4197214797659,-800.3825534847853,1277.1995147624157,5.361425012776306
-909.4047066725609,-802.0210754059658,1277.7336557331766,5.362456666062072
-909.1699072960371,-803.6841046400474,1278.1016936678284,5.362768653460476
-909.0121479835084,-805.5086143384285,1278.5874857118404,5.3598383651872865
-909.0592502076646,-807.1987064231372,1279.0776112437038,5.3612479804735305
-908.9033925028963,-808.8332400981334,1279.450892734581,5.361175796102926
-908.8353902050201,-810.5377222682188,1279.702307322035,5.36126936338265
-908.8026547603075,-812.2032160600237,1279.9104505739224,5.3631755995468104
-908.5826569213846,-814.0485827163445,1280.1401125540947,5.361482187962694
-908.422720575096,-815.9195269067758,1280.268177524672,5.360042388372866
-908.2885240705033,-817.8849085517552,1280.327085710232,5.360499800402394
-907.9323892566097,-819.6548224211839,1280.3049040677213,5.362191761330199
-907.6643091130644,-821.3409929819084,1280.271487429062,5.362024425014102
-907.3310338146313,-823.1274090477075,1280.1977558913504,5.361300831893443
-907.0100159251343,-825.1664322507306,1279.9693727613917,5.361580254840017
-906.6384781711475,-827.0310115031131,1279.9070776284107,5.360544627569886
-906.6067752616003,-829.3830765672936,1279.6718347079925,5.358402886708871
-906.1461827348718,-831.1140017925715,1279.265598033889,5.361009608785691
-905.7672968010504,-832.8834326694608,1279.0116281690557,5.361521169341252
-905.309691335493,-834.6117510471411,1278.7025519034025,5.36215251218004
-904.7455143680455,-836.3885035915109,1278.2156805578131,5.360695687663633
-904.2696022438392,-838.201570061148,1277.914384785344,5.359692619156495
-903.837587678255,-839.9036746021475,1277.591565626668,5.357479113146804
-903.4927465586577,-841.556006343732,1277.0547553622325,5.358738631438813
-903.0777243804783,-843.2903294443311,1276.5489584455688,5.359412957888049
-902.8309287292597,-844.8119250258054,1276.0304007612813,5.359746604688049
-902.4555691767044,-846.4015715312394,1275.448267982933,5.35824846358293
-902.3657734820723,-848.2363816463709,1274.8114119288564,5.35717359781379
-902.1565011706884,-849.7745385450474,1274.1111488736778,5.358412310562296
-902.0783597876883,-851.361463652221,1273.3808055571421,5.358737324674923
-902.076140012879,-852.8937869712621,1272.6248567764703,5.360131363441692
-901.9937782629212,-854.4481032951226,1271.6751538069132,5.359893116033976
-901.9718426942828,-856.0059651384491,1270.7960694698659,5.358824907037301
-901.8524160884418,-857.5755964696923,1269.7715801097136,5.357689429051381
-901.9954405158626,-859.0639358685798,1268.7126190538331,5.35852511226016
-902.1086939953213,-860.503922657517,1267.6090709974683,5.35924133631991
-902.3736182601288,-861.855536327033,1266.4488644555238,5.359731516050015
-902.2924368061394,-863.3264276807221,1265.077162047497,5.358863942743526
-902.42401118714,-864.7711644123606,1263.845469305583,5.357613394415276
-902.4192436090121,-866.0906384637343,1262.5319108273768,5.359743802126884
-903.0119364897174,-867.5904973367011,1261.396728653879,5.35835333054847
-903.2474084237112,-868.9266296218581,1260.1294299037231,5.359149625177264
-903.4648094188838,-870.2317103335081,1258.9217516972865,5.357938459875358
-903.658339292865,-871.6327022264257,1257.6616530691688,5.361637448433149
-904.103317404096,-873.1492965930507,1256.6132051289776,5.357854354997789
-904.3265503877319,-874.5192052000452,1255.4733138450017,5.359216181498402
-904.9783630042166,-876.0051726628736,1254.5451006280114,5.357989277532149
-905.6679752310829,-877.5060554926558,1253.6074809766824,5.365521177665457
-906.1438686484396,-878.9822334577153,1252.5120480806108,5.363366872935594
-906.7735410479152,-880.5014894457479,1251.5367871195576,5.360013538681298
-907.0810006227374,-882.0206706905304,1250.3563538051424,5.358285539629058
-907.5863105607818,-883.4563442097818,1249.3767540985375,5.35796064788274
-908.2176453395859,-884.9339431051902,1248.3143806594078,5.359105653485765
-908.8006748172613,-886.3632966558612,1247.3733942802517,5.360030261172371
-909.3977605140977,-887.6593482006492,1246.4042085372992,5.360467569967564
-910.0136563697032,-889.2255639464025,1245.44923285896,5.359946058748284
-910.5000063291249,-890.7761617146778,1244.5997363833194,5.356277725935886
-911.1362376230661,-892.2190510364115,1243.7258261017093,5.356280964024327
-911.8381377186785,-893.7320010964377,1242.8113024004401,5.354413693786814
-912.6518095207646,-895.0102238996145,1241.9980211942454,5.357741048793589
-913.403511073924,-896.4867038025974,1241.117331250965,5.357597609925377
-914.1573741703301,-897.8949024900414,1240.4158736040717,5.3569560914521155
-914.9448228038425,-899.3669989668361,1239.715145527811,5.356434105410012
-915.7729564448724,-900.806787665884,1239.0993758212435,5.356032590238146
-916.8445557598906,-902.4886420244098,1238.624380449713,5.355665090760371
-917.657286110435,-903.5882378607442,1238.2446446243832,5.35640353412651
-918.6960134163124,-905.0489887034042,1238.0375967627162,5.35772956702202
-919.5927694015409,-906.3140212912607,1237.8667607328025,5.35866833142555
-920.580001851667,-907.8407767136492,1237.8565813349867,5.358612179675955
-921.6781899921216,-909.3026935267551,1237.9978035562003,5.357812185755616
-922.7499693172157,-910.7416220154795,1238.1868255978568,5.356626992097927
-924.1572155682693,-912.319606344067,1238.5116812227654,5.3541583168313345
-925.3833301685019,-913.6324264756532,1238.7797631312196,5.354727760466403
-926.5681833830395,-914.896049719776,1239.0168131917842,5.356386808803245
-927.8006975998297,-916.1316128239255,1239.3319527272595,5.3555089122269806
-928.9763820255017,-917.4509740001712,1239.6418256969948,5.354017873486152
-930.2945016646945,-918.7547010124997,1239.986008568031,5.35246362945794
-931.6560185207165,-919.8996627855445,1240.2365251403023,5.353560225073284
-933.0576459563372,-921.167577795238,1240.5076803588638,5.354739793897316
-934.881425217794,-922.4012286085775,1240.8831704759477,5.3616851367244935
-936.2367306677919,-923.6228409335566,1241.1973851802372,5.360387632362746
-937.8348219283417,-924.7237568570537,1241.5689038887438,5.3596855197583855
-939.28780462839,-925.9299241054346,1242.010329314328,5.359307581949935
-940.9247672483582,-927.1193078675323,1242.4681531880087,5.358626955062649
-942.5082252640484,-928.2498189995453,1242.8579416559357,5.359416221702638
-944.2167032008954,-929.1658600855993,1243.166316631619,5.361678747426722
-945.6177773852003,-930.2102515904293,1243.4830049516047,5.362087303452875
-947.3516211782377,-931.1835610119878,1243.7601341880872,5.36157070962399
-948.7985819535014,-932.259984119862,1243.9397425324219,5.361350059453973
-950.5261521280254,-933.2945027876027,1244.07368012402,5.359313141321376
-952.1260601589237,-934.0871344197178,1244.0756219012,5.361920889812585
-953.791600707547,-934.9819756634565,1244.0670703932635,5.360815917224157
-955.3271026363511,-935.7056335123752,1244.0642366162674,5.3626086340427825
-956.9259226653522,-936.5193726270055,1244.084580954218,5.359231595744912
-958.401770938168,-937.351234915451,1244.03615181679,5.360051820592501
-959.9886597377595,-938.0269750823861,1243.9250080559098,5.357970481017633
-961.4702273879353,-938.625094913336,1243.7953422253104,5.358984977936583
-963.0138246140361,-939.2219640034973,1243.6845015502884,5.359533261799387
-964.5836941393786,-939.6778367735573,1243.6543881370526,5.358431923309654
-966.0137813296192,-940.352794315012,1243.6016044333026,5.359453462284187
-967.6510499938151,-940.9114881782623,1243.5723504783848,5.357123661192509
-968.9528341777744,-941.3480643357988,1243.4571089366734,5.356111047316172
-970.5550767980632,-941.8737510399302,1243.4698535076673,5.358608575238439
-972.1073963687993,-942.2194569949504,1243.4520440708338,5.357191375356167
-973.5962605940064,-942.5486112479515,1243.4152469614905,5.36017145389958
-975.2043837938169,-943.0706922477569,1243.4476000884774,5.359041859180392
-976.5347158401916,-943.3549624449926,1243.409505648371,5.358109989804485
-977.9668376280412,-943.7954403419028,1243.45561518342,5.359042808326532
-979.5725018763095,-944.2327417428677,1243.4763471892259,5.357462913439693
-980.870125024575,-944.3882619042157,1243.4998685377607,5.357506349626364
-982.4987460973741,-944.7122914347083,1243.632921471528,5.359897669973145
-983.9033501441322,-945.0211372121114,1243.7656788107802,5.358966143576312
-985.2323963213738,-945.2310094350463,1243.940394458945,5.357459761040049
-986.7080831779089,-945.5454225794533,1244.2249947456473,5.357368739840212
-988.0825152842381,-945.9886104111503,1244.502713908672,5.356190392333907
-989.4324620283281,-946.0926584087824,1244.7445940338728,5.355911065216209
-990.8449199465256,-946.361597234291,1245.0682756763704,5.358215328774497
-992.1708615741275,-946.5437172977645,1245.4557651900093,5.35893405123032
-993.4354686000829,-946.6000159946664,1245.8214488643669,5.359239641097194
-994.6296931857606,-946.7255276944317,1246.23738659676,5.357028827537335
-995.8610347256279,-946.9772310861355,1246.6582714035173,5.355612480636191
-997.2291491387052,-947.103722617051,1247.106819153556,5.355948087470568
-998.3405158220735,-947.1378072580095,1247.6003012613678,5.356686145492983
-999.7735190654441,-947.1065272867786,1248.13944131879,5.359569174183397
-1001.1903924942994,-947.2190417864031,1248.6912558035363,5.358517457560457
-1002.4478050182873,-947.0930435497055,1249.3229296675113,5.356090893995057
-1003.5994354194406,-946.9595350797426,1249.9501434128356,5.35734810686074
-1004.9935579099309,-947.1386711010643,1250.7003941927562,5.357764349328402
-1006.4576872897468,-947.1777302147531,1251.4870689773943,5.354542020390546
-1007.6205087591338,-946.7726170280408,1252.2462520218055,5.355672972516129
-1009.1548369843886,-946.8318358108575,1253.2496378535523,5.358190414511022
-1010.5748118704113,-946.7133129848056,1254.1207532436053,5.356312704863891
-1011.8497775709454,-946.38429253933,1255.0253658499855,5.358937450705248
-1013.1312715002684,-946.2146600516394,1256.0243345010508,5.356114322749546
-1014.6741390702695,-946.1433777916745,1257.0396884706997,5.3537207565856555
-1016.0751138393196,-945.9904493406897,1257.948279689403,5.356537619761253
-1017.3622842903836,-945.5918541244624,1258.7750927054042,5.35622530211228
-1018.7289565686807,-945.2422431642448,1259.7037727540078,5.356224064362669
-1020.4365656441565,-945.0893805677221,1260.7069356290735,5.358706393678866
-1021.7555419211412,-944.7357648695154,1261.5470153647314,5.3561458666030894
-1023.1338645724136,-944.4089642696156,1262.4504055511345,5.355497088424808
-1024.6240936970742,-944.2804713499042,1263.2633757359126,5.35627863710188
-1026.0736315143452,-943.9146397372497,1263.853797190788,5.353809904155112
-1027.5687547168063,-943.4919803556993,1264.5469734536546,5.356617659197507
-1029.187348952251,-943.2497283737881,1265.2780086655735,5.358209629943133
-1030.5163682402592,-943.0285280758275,1265.8511158087888,5.355176054394265
-1031.9412095738046,-942.8539613134357,1266.4449922800393,5.353603077033917
-1033.199624727373,-942.3633270078036,1266.8458211660197,5.3562407228849604
-1034.1562734890917,-941.543523232848,1267.0978934190705,5.357182986335971
-1034.957537777531,-940.1861685928016,1267.266583309495,5.361266012345477
-1035.3220843929396,-938.6509661823138,1267.601126521505,5.359718374142098
-1035.1475280412733,-936.3145600458848,1267.9844284393266,5.3635533604393695
-1034.5005746334189,-933.334209455242,1268.3814620365092,5.360416213205008
-1033.3539066452158,-929.6355362923741,1268.8114422846686,5.362530462416722
-1031.6591185065713,-924.7639366444425,1269.1050270538428,5.3636853046868564
-1029.140133148848,-919.0054680128384,1269.2169265778737,5.366535631613542
-1025.9852587568876,-912.25930887893,1269.2725461985956,5.365216446680069
-1022.1864069157111,-904.6260372321921,1269.3073513488823,5.365813950150441
-1017.4991243976245,-895.9421502192465,1269.075705665839,5.363260261330888
-1012.3128763744019,-886.2967203510915,1268.84450970577,5.364696532525032
-1006.5880075835205,-875.7128598850308,1268.684050059942,5.366811429219798
-999.945941399344,-863.998257748438,1268.3805906799798,5.3684068474772495
-992.751931206572,-851.4967847670505,1268.193174119385,5.36605783125246
-984.9745628453297,-838.0737903888602,1268.0055621712984,5.366687073869391
-976.6329052468307,-823.8471184836128,1267.8529209087314,5.365531426944589
-967.4778020675171,-808.353573883704,1267.5439348434797,5.3669605245639485
-957.8599709763115,-792.0266669006804,1267.2817923653977,5.367805438766547
-947.5348736023086,-774.8943075155571,1266.9988418699027,5.367154199339067
-936.5886636015479,-756.8785520294786,1266.7579138671556,5.366700773041457
-925.1332539351392,-738.0599119802806,1266.5161557745068,5.365752457883516
-912.9918298694649,-718.3314700526847,1266.2915599124328,5.365988008835492
-900.3899160198605,-697.6548864058057,1265.9191659060027,5.364385406060008
-887.1314376415927,-676.1960120076961,1265.634775492254,5.364832530245879
-873.4005987103516,-654.0548686781938,1265.378139384434,5.364414246800592
-858.8069917348098,-631.0777863556862,1264.834975034271,5.362752730677434
-844.0223811975468,-607.4305071156513,1264.4013926917219,5.3603693380013135
-828.5796986290759,-582.9932225224635,1263.8736907427945,5.3648853012738025
-812.4220692452596,-557.960693550774,1263.3053707946497,5.363558905622833
-795.8130901685851,-532.6754489890031,1262.8819774842693,5.358576218419321
-778.3861932361272,-506.52233249596736,1262.228368171422,5.3602007996590935
-760.6577162401459,-480.0216381869639,1261.7644681329339,5.360108671152017
-742.0534549645187,-453.0128270816884,1261.129070754635,5.359317367898487
-722.7133582743862,-425.8018706639124,1260.5838982929379,5.357840559484517
-702.942552013608,-398.23283947492615,1260.153659368537,5.35799160615367
-682.4191316395064,-370.51596544477104,1259.8632189434206,5.357673406120335
-661.0841270365858,-342.5151375138229,1259.2395806559855,5.358701348582084
-639.0594576342959,-314.64760062961517,1258.8191920020467,5.355145477587353
-616.3270925299876,-286.535602391173,1258.36106922668,5.355045772589305
-592.9825716818842,-258.4395379300203,1257.9814401715125,5.356383412070213
-568.8083882315545,-230.4281656435913,1257.6102883767821,5.356013676465161
-543.6588152178624,-202.5088608786335,1257.195243779909,5.354481152183967
-518.1868331263505,-174.63701520098226,1256.7545625485805,5.355016085446341
-491.59360167781614,-146.7172472615007,1256.2732139253892,5.35633854776691
-464.28104025366906,-119.20897980043054,1255.6308260564103,5.354016627423892
-436.3200632473106,-91.63420940986732,1255.0955201506692,5.355070782400983
-407.66774911321386,-64.38379094975677,1254.5561949631258,5.355805612278816
-378.03258858495843,-37.21658443889967,1253.9324487679232,5.354654283489474
-348.0148365014376,-10.246643545138248,1253.3824222910869,5.355243485605556
-317.0979069163277,16.58376809001991,1252.6451088435094,5.35590961063926
-285.4743863287639,43.16953036327224,1252.1180103038391,5.352720770163526
-253.2216810526517,69.53789536042447,1251.511132738753,5.352781767531456
-220.1908683247224,95.92291160425391,1250.7481350765497,5.35557029859023
-186.68252629953716,121.66300488868724,1250.402340298587,5.352331044858473
-153.07542805721585,147.3225691388404,1250.0899058866037,5.352693466567359
-119.42901070352774,172.0518511465998,1250.1069144138835,5.349364810221884
-86.28375304332948,195.98107234406467,1250.1363914403998,5.346685599856558
-53.533116053416414,218.87535375517422,1250.241429404381,5.344635369517895
-21.774786623377203,240.88675430487316,1250.0141731171975,5.346868201135417
9.178917818172112,261.42193067377417,1249.2307281512233,5.345046451627452
38.27104591023984,280.7446591278201,1248.340039849878,5.349542071907857
65.85599066988922,298.29050767238846,1247.2482074586255,5.348456290004548
91.42878321310286,314.161215789795,1245.843285433312,5.350297085795792
115.04003494271886,328.2564923293218,1244.411450009689,5.350184290237573
136.94308640579953,340.47122921806346,1242.6904788497982,5.348407906350136
156.41911312193125,351.211154548931,1241.1056549854927,5.35094146661789
