x,y,z,rot
1120.9891058934265,1344.689608073213,221.9201117684502,0.6398886472714524
1114.3572285765904,1343.110969486727,223.40599940225698,0.6396921743725839
1084.4194608030625,1337.6782706007887,218.95860254794536,0.6422172099460697
1076.915100933744,1335.711194946621,216.15430361614818,0.6455666579842022
1069.7090266345078,1334.4159016485287,212.55236069297462,0.6440004384280932
1061.6891296149586,1332.859669481353,209.33095386315205,0.6455271935065255
1053.748792473651,1331.261099986977,205.33587426432285,0.647996971982153
1045.7720221506338,1329.6882390050878,201.06092004476804,0.646420328061174
1038.0915506728186,1328.3787339983046,195.65409688837838,0.6471655105263747
1030.4667382951848,1326.675069470144,189.76283380997285,0.6497062832615574
1022.1477978537133,1325.408521254428,182.4726223311056,0.65599313970539
1014.4576529877432,1323.9350406873373,174.88438436765514,0.6587189645716465
1006.9856539505523,1322.6702966730345,167.7047476252812,0.6693339806899271
999.5276129676739,1321.6018805199046,161.68138762610764,0.675394330711375
991.3545251998335,1320.4403316414591,157.49144075014067,0.685974095878545
984.2962404811877,1319.6073659388398,156.69810798143206,0.701192094281638
977.2896409889938,1318.4934612004433,159.58870756376672,0.7125512279214025
971.1218999508689,1317.3916906404895,166.22597147573345,0.7255862841331124
965.1465072331137,1316.8659334942015,175.13885765918056,0.7383954084901703
960.4696663086814,1315.6608157706999,186.31903849676274,0.7462337368489566
955.0567338531486,1315.9566974859977,198.78182456800863,0.7513060952960948
950.5777570267873,1316.1433832377033,212.29348614797465,0.7679066449618341
946.1680090866464,1316.5629280550932,225.36726932986357,0.7803860806357468
941.7909973649786,1317.9503348881767,239.6651072993102,0.7901000933781602
938.7612102177629,1318.8435639040579,252.9238576174596,0.8084988213062901
934.7439278879601,1320.8803602466444,267.0935216013116,0.8131865421325528
931.5120771932327,1323.0022746333805,280.57109282473084,0.8200002438313928
928.6396507868373,1325.7473191072338,293.51430911756296,0.8320997100486597
925.0510717048335,1328.6770529215034,306.327015196528,0.8427818017213509
921.7029673800204,1331.7738924762339,319.7192772892752,0.8568320104060988
919.1022962962151,1335.1499151110586,331.81664829259455,0.8658264871457736
915.8738222416475,1339.5257104022887,345.22398819656763,0.8731816289967951
913.0772478100664,1343.3232371311938,357.9989426120033,0.8850613131287659
909.9403392901576,1347.6893753429106,370.81907482627696,0.8948182135439086
907.2504802638475,1351.844530674402,383.4851377223601,0.9046946938174522
904.7425433566995,1356.436955263061,396.00371482644863,0.9209610331567825
902.3736491805104,1360.597249240411,408.23278666981776,0.9270919136451565
899.7039122802794,1365.1184051623632,420.0895130104267,0.9449468086516692
897.5939551091222,1369.6362335585704,432.16751859614857,0.9532012573354955
895.4562299470412,1374.1658784468075,443.94546921748326,0.9602102504041434
893.4056418253143,1378.4390838912666,455.86900571563183,0.9779732767447722
891.0886188403429,1382.6936683740166,467.1141767446666,0.9882352075638619
889.7952612965641,1386.9242506119033,478.5838871061022,0.9990952743380633
888.2215363890201,1390.9506376222016,490.24102389545175,1.011769939370044
886.4125451915318,1394.72775945263,501.0980784085638,1.0271900344054545
885.516299166545,1398.4712251655783,512.4477539769646,1.0397959064354425
884.7456250221144,1402.0280485860987,523.789473073928,1.048784500519966
884.2172574413124,1405.4064606884117,534.3580128188964,1.0607604730202194
883.5889791625789,1408.66024712635,545.1249823380155,1.0728362962034372
883.1429185087189,1412.041973069831,555.4068719889441,1.0813851838131159
883.1704495681084,1414.6971122754567,565.6384830427809,1.0995574754685666
883.3408604171706,1417.5734326704767,575.8680536883152,1.110039361715717
883.7396880892339,1420.274026276834,586.1023984753751,1.120180192199501
884.1611622582557,1422.9591513262567,596.107094565645,1.127923088071468
884.986750791115,1425.2473807784945,606.1208137554473,1.1424138387985174
885.9611889713149,1427.144803850235,616.1689340338837,1.1579035631066255
886.7628715489292,1429.3720043437643,625.7052668296827,1.1661200591739382
888.3183289191982,1431.1637171631105,635.7750127953193,1.1762533170456089
889.9485917064474,1432.8701163532699,645.8298732011281,1.1909581397611324
891.8355791743593,1434.1334086691338,655.5427969105833,1.200931951839958
893.7612965867293,1435.5764876183875,665.4382599088526,1.2146665657455955
895.6590228524149,1436.7751662872256,675.0152032487015,1.2237816217534236
897.6632324981115,1438.065308889486,684.6874449853373,1.2347003405755221
899.8944161605199,1438.9245776932046,693.8574916918458,1.2474909691976765
902.2965964951702,1439.6902350931377,703.2297247988544,1.2591602313360788
905.0271356657104,1440.5041075895992,712.5934834484009,1.268311237042589
907.5333350155258,1441.092411106741,721.661379880921,1.2801129809360794
910.0371854795063,1441.58170483701,730.6531465737439,1.2906965843729543
912.7776285376002,1441.8480489674557,739.7385126658926,1.3041841780837364
915.6234071266105,1441.983806361134,748.9207347501375,1.314189610145155
918.6713373244409,1442.0234444291295,758.1570814061204,1.3255789347935591
922.0602257977954,1441.8735779303365,767.5246409879511,1.33453392644732
925.2687193073778,1441.6162058936347,776.8443266933051,1.3444056504923656
928.3207324268891,1441.054707111677,786.0406707470165,1.353606525293536
932.0007528902831,1440.4069595935882,795.7065346536989,1.3681650849052027
935.4231781751096,1439.6131922997208,805.047980748254,1.3792972766859604
938.5899513027316,1438.580325690461,814.1906323020531,1.3904986008881648
942.0993769012731,1437.6897228351343,823.4840269260576,1.4015073651784171
945.8123987340791,1436.1766918688909,832.6573696877281,1.4117607610001617
949.5635507713878,1434.7273986769917,841.8826368002959,1.4256853500124889
953.1013655963831,1433.1475597483307,850.8001678548887,1.439423606776699
956.946319283591,1431.5521829748532,859.8553376880805,1.446766001425447
960.440206412941,1429.715092461991,868.40795459592,1.4575929223420527
964.1156570286486,1427.7268951835392,877.1744787373465,1.468589972887098
967.7551000442077,1425.5248590879742,885.7712119286707,1.4840119952561999
971.7614260658607,1423.3567535724749,894.8746925832145,1.494723989752325
975.2788271023703,1421.092079788493,903.4117746475201,1.5066071596946033
978.9727915096723,1418.7469553147878,912.2112720169149,1.5161778131723402
982.7092596853906,1416.3876033819754,920.9561591183136,1.5270258442467235
986.0542060754833,1413.8397507875002,929.6435440291058,1.5380263581081375
989.7713765251392,1411.156210874286,938.5283886656454,1.551547110450258
993.4462576529787,1408.4134754329712,947.4226287745049,1.563723595911156
997.3601691837422,1405.8038455006863,956.3985437841313,1.5747061699559461
1000.7787303933166,1402.9370766737832,965.0178247648254,1.5844177225340084
1004.3894610374263,1400.163642918444,973.4991510546432,1.5949155986663823
1008.1886889991338,1397.2007316643205,981.9965372837272,1.606023934121648
1011.8250650209728,1394.1953327808267,990.2929354459328,1.6191602310686262
1015.6145130146585,1391.233486427234,998.6608366532812,1.6305066975739397
1019.4073005692015,1388.295571273784,1007.0687285249173,1.6376953018961469
1023.0868682215581,1385.3413070666509,1015.37082293024,1.6470210354417467
1026.9880541616778,1382.4630724658944,1023.8409747510016,1.660214323032158
1030.9398045915232,1379.548843171347,1032.3068630644957,1.6717519458772963
1034.8670802443546,1376.5652899409129,1040.893872473362,1.6847843113167358
1038.5325538385187,1373.5815459624957,1049.3295603777397,1.6957923684550271
1042.2821375511805,1370.616660529025,1057.9789341134665,1.7072635881302993
1046.1027882818557,1367.7768673186515,1066.8461877417626,1.7172032013277772
1049.93646774908,1364.9529008553084,1075.8415482158293,1.7261841801424436
1053.6743547091658,1362.2821581360386,1084.7805878636693,1.738627521092509
1057.5302867340793,1359.3618373436532,1093.8576098810556,1.7512549743419206
1061.2642822362718,1356.6617035798527,1102.9306416422937,1.7617920524014612
1064.6305586342132,1353.7745776241861,1110.93924511382,1.7697258203645492
1068.4021483328127,1351.3080076725835,1117.8453290622494,1.7800745969638385
1072.1237097653511,1348.480850020876,1122.8085564771804,1.7957729025384201
1075.3696038683986,1346.004537490741,1125.606595800136,1.7990138946092549
1078.765833399183,1343.0754063697873,1126.2242452939786,1.813627150681373
1082.2665576043767,1340.9283590997609,1125.2693416397447,1.8219255495155016
1085.5221188591552,1337.9873633521781,1122.3231594590166,1.8388144825432498
1088.6896562593251,1335.487216728354,1117.8750319191051,1.8416706708199726
1092.1967963986,1332.825292152428,1112.2752376543444,1.8572813408445337
1095.6009684237843,1330.891218804352,1105.7150331485288,1.8674501099835294
1098.5231444004353,1327.9905748961012,1097.6816146579054,1.8798510058624902
1101.8751593810641,1325.7443534444035,1089.2277751193212,1.8910022473343713
1105.3250876135767,1323.6429034603698,1080.5374290648565,1.9011220861310627
1108.620496681769,1321.3137692392318,1071.3494129911755,1.910725200912768
1112.3905539609498,1319.3624384923983,1062.3163749607593,1.9278146354753949
1115.5792378276824,1317.1071937539077,1053.1799743286647,1.9347446547351996
1119.17164671923,1315.3354508930984,1044.4339530012028,1.9474156729589134
1122.7582890479143,1313.8171203316333,1035.9054752439813,1.9586516410686394
1126.4902533985867,1311.9622546883404,1027.9712688566283,1.9726912218454158
1130.0977282809179,1310.2771772768986,1020.1447757337489,1.9812785169691514
1133.8723140883217,1308.569196130624,1012.9102351125129,1.9923867263465422
1137.6950334065907,1307.3744442847028,1006.6586491273194,2.001939662029931
1141.3713074480884,1305.8499688463737,1001.184765377131,2.0150605095938383
1145.5686205250731,1305.0343733035768,997.9108260777648,2.028828969813067
1149.3505553423624,1303.9718049798416,996.4602651554312,2.0367517382513096
1153.4523013949956,1303.1147660101842,997.6647504106639,2.054328907154538
1157.509464966189,1302.4236633574924,1001.3337449269137,2.0660851492481362
1161.4074574162469,1301.9937723687995,1006.8876886317374,2.076991086616434
1165.2898684007616,1301.6185019079724,1014.2359922694932,2.0847604350847466
1169.541202716228,1301.338931167919,1023.3064806227861,2.0974170070113063
1173.3583950827908,1300.973387027858,1032.9956731075251,2.1055095691911836
1177.534696146057,1301.0880337545393,1043.4159566877217,2.1180770179306427
1181.6834791741164,1300.954369729601,1054.2604521673313,2.129316103213647
1186.1032663093479,1301.1062608392508,1065.3527323246867,2.1383410225312605
1189.9747241458117,1300.8542975200376,1076.2507561858765,2.1531554033246545
1194.1599386329779,1300.8651418281752,1087.3391472815101,2.1616075982056193
1198.225961006088,1300.6636703329862,1098.2125724542573,2.1733188074312
1201.8836848623457,1300.2845806189991,1108.7302386526455,2.1809848821708444
1206.097037798532,1300.1687292625795,1119.006940716707,2.190483174531429
1210.198110100982,1299.6677876442734,1128.0820560683678,2.2048765059436906
1214.1014582288742,1299.1800614702613,1135.4348832024343,2.2113615925949253
1218.000942121647,1298.1728257996888,1140.4097756779709,2.2215340482118795
1221.9539971351319,1297.610796809989,1143.7523250751708,2.2281004780605196
1226.2773977400254,1296.8390792542211,1144.759961009641,2.245597175945448
1230.122011038938,1296.0568388366917,1143.955327481998,2.2491358363533265
1233.9842746987956,1294.7307193310864,1141.0849455147193,2.2664541404834644
1237.9992869100286,1293.98173842214,1137.0268301544495,2.273010800167959
1241.9420462119097,1292.3378703741841,1131.4848530507134,2.2891785847071646
1245.8731181224628,1291.4035977332057,1125.1161431948858,2.2937236107492898
1249.9147773131417,1289.9821478684478,1117.286050126126,2.3086925007791708
1254.0591301310767,1288.7612094868418,1109.192572390923,2.32279846332752
1257.8293338043222,1287.4943460055783,1100.0576617203344,2.33097003644961
1261.89382668149,1285.8837502654274,1090.509711352282,2.3446841948455814
1266.0719999151233,1284.5575894963265,1081.3659146627792,2.356754541009952
1270.2558806294119,1283.2452577848987,1072.0187090602428,2.3683366787841407
1274.2229536174032,1281.9876191317962,1062.568750135595,2.3746033658369337
1278.3503445767167,1280.183932099921,1053.1391934905892,2.391115669493208
1282.502987709443,1278.7598689428637,1044.0727404966112,2.4032787647133684
