x,y,z,rot
208.11432375695256,-1325.8885342625738,1016.7988115677248,3.9064604439225126
203.7502327744983,-1330.3509234369135,1026.6048109192668,3.9077306901349
197.85228266482366,-1333.4862796636876,1037.3025433494208,3.9066898690073946
190.98545182196904,-1335.927021791495,1049.1125454773237,3.907750242248446
183.04225719540744,-1337.6747035201217,1061.5471006447071,3.908124380047243
174.11338611964067,-1338.432544602517,1074.2312027622395,3.9063400505810058
164.66922774635287,-1338.818057370222,1087.5040292183446,3.906349460247158
154.61903269219033,-1338.6774749927044,1100.5334791934629,3.9064817471475615
144.19835581600375,-1338.3459814760406,1114.0192640881717,3.9071061778060643
133.59562459947458,-1337.5264006070825,1127.3130411141212,3.9073974063989714
122.70939235774476,-1336.5190684085792,1140.2990352922077,3.9070646086758236
111.92081976734498,-1335.3097670562136,1152.0994321916378,3.904902176173532
100.94706098093626,-1333.9316240434725,1162.595741492104,3.908221426426459
90.30748035101426,-1332.6222808220193,1171.035940881333,3.9049194344018403
79.75492750449223,-1331.293584652918,1177.744252283825,3.9064593544158743
69.55181709178962,-1329.9343632717093,1182.35308426275,3.905994404115517
59.397096389828164,-1328.589399314233,1185.257639607017,3.904761697435534
49.6017906015868,-1327.4462357327084,1186.8285827141622,3.906041214561258
40.03218157888887,-1326.2081503337602,1186.7301280579165,3.90532803503722
30.816430001097913,-1324.9535000591766,1185.5774367183956,3.907002062899533
22.04512463532575,-1323.9396391669013,1183.2715599486155,3.907080993105709
13.622076254318856,-1323.1115836540368,1180.2118186794094,3.9062916084825883
5.718014332037653,-1322.4432208755977,1176.2935497076865,3.9069531248292293
-2.0143249788782533,-1321.9788325570107,1172.0086323105056,3.906233399739824
-9.177644291039408,-1321.6503676424636,1167.2134536925503,3.9073104458739567
-16.026756710178187,-1321.548408947878,1162.3237594208258,3.9062643017040637
-22.430840259888015,-1321.3693771612893,1157.3342251178874,3.908819583441146
-28.608718961366584,-1321.428989382985,1152.5541059819,3.9074045270680258
-34.3769623893926,-1321.6136370983668,1147.9781362125707,3.908103995542203
-39.406557345269235,-1322.2857233980217,1143.8403942098073,3.9082625659847587
-44.16052720535171,-1323.0027891190011,1139.9931755594455,3.908500191797823
-48.60083932474019,-1323.771469099968,1136.5469999235947,3.9073087642483535
-52.78418768839208,-1324.4471215903895,1133.3081183520467,3.9080261191241203
-56.409649227690394,-1325.6542412458223,1130.6511486647973,3.9072503869938977
-59.54928876427401,-1326.8195668485316,1128.201097814875,3.9066553217269218
-62.72176883401252,-1328.0506115594787,1126.1502574018039,3.9058342275011717
-65.42906443209861,-1329.3027174365413,1124.5105376907616,3.9066249949688
-67.90280788805346,-1330.4487057087686,1122.8378447319435,3.9057442900971866
-70.09803560597541,-1331.8551994913716,1121.7544509167913,3.906069800270718
-72.1411314983379,-1333.2766758811104,1120.9071796710953,3.9051636459278463
-74.1548389979114,-1334.4541734417185,1120.0738469357173,3.9044153790248584
-75.75257616194403,-1335.7849398514431,1119.6170754130612,3.904137479407553
-77.38862182628559,-1336.9880592909292,1119.4130650362324,3.904516644026569
-78.97441829734048,-1338.1117580538494,1119.3678727987933,3.9044482693351448
-80.11190220217699,-1339.2848971490469,1119.524832203726,3.9041760963161307
-81.33370067516788,-1340.4454940747607,1119.902703576306,3.904258152319242
-82.46757296859582,-1341.3405462073333,1120.5080969542996,3.9054175989822326
-83.53234324422387,-1342.2192601894178,1121.4839521533731,3.905257168085417
-84.60396043994504,-1343.0914544192585,1122.663631034878,3.9037727472624937
-85.63055077852587,-1343.7698601300467,1123.9511304227597,3.904760602988972
-86.69081505644344,-1344.284453170928,1125.5410439905731,3.905441313398101
-87.4970314163539,-1344.864085740284,1127.225422433018,3.903607180197578
-88.48776056558849,-1345.2707798327322,1129.0924563805854,3.9042784954571976
-89.20864957986306,-1345.7756205095136,1131.027164638141,3.903051131985892
-90.11885898199569,-1346.0066681233136,1133.054740885465,3.904179752417918
-90.93666481598369,-1346.2681700286432,1135.0724680716223,3.903641514658953
-91.80225332045579,-1346.4468107387431,1137.081886192659,3.904698138762379
-92.74993071785971,-1346.4183005943044,1139.1770392143749,3.9044888418695636
-93.50959865481104,-1346.4574952400483,1141.2725658622887,3.904523787040068
