x,y,z,rot
-869.2059382336514,-1756.5667056473853,1270.766547018342,5.301648807188408
-875.5739827705042,-1754.8532828199682,1267.6847215618861,5.310891280903915
-882.2398099973167,-1752.869434519382,1264.7424499175918,5.325584540648898
-889.0422480762112,-1750.915553925179,1261.653640392612,5.3373259551395105
-895.8034134036385,-1748.910584782843,1258.6179164963467,5.347257315122922
-902.4638597276893,-1746.923702900962,1255.5750672619984,5.356995040752157
-909.6831200914838,-1744.6377598705278,1252.549114401299,5.367919200730427
-916.6911721005431,-1742.3710861114052,1249.5039268802366,5.381611671032007
-923.9635131573382,-1739.9661237716605,1246.502119148029,5.3926927608294495
-930.641631746204,-1737.4531422667337,1243.4225861389677,5.402051521498411
-938.0309066112925,-1735.2248673297631,1240.5541843992185,5.411711201058592
-945.0128605637562,-1732.5176361133479,1237.4664352310497,5.423029315658643
-952.7785309120289,-1729.9188095974748,1234.7922526324562,5.4372135985425905
-959.6644708021106,-1727.0906968561912,1231.8309232229383,5.447342881478096
-967.0473559318441,-1724.3686986632401,1229.2275172275592,5.458366192400749
-974.2101927285611,-1721.6217539352376,1226.4547125231966,5.466748810013394
-981.3929016677777,-1718.5968149888627,1223.8500084721536,5.477977916389225
-989.2153340256516,-1715.7365649330925,1221.3966982379327,5.491865991578351
-996.3550160891194,-1712.5505732032614,1218.8157980984654,5.503432334703426
-1003.8252194713816,-1709.6857323181803,1216.324518054247,5.5129335688261545
-1010.8435241248943,-1706.4551589469625,1213.693620097786,5.522221111483862
-1018.4613709190468,-1703.4105670130082,1211.3170386457027,5.535614127090078
-1025.7827413112027,-1700.1713032956964,1208.8055290213863,5.546824685649893
-1033.1659199529522,-1696.8623054006587,1206.3154377574735,5.559817950097492
-1040.4846325573476,-1693.805038372446,1203.9342953488037,5.5678975721912245
-1047.6540570385555,-1690.5047402724522,1201.2851805902726,5.578429322242428
-1055.1865630044915,-1687.2119369150441,1198.6936213155718,5.592249702453147
-1062.3020707944656,-1683.7900139076132,1196.0263980754435,5.603027038723336
-1069.7020279835003,-1680.4585083869724,1193.6149789137633,5.6150563160529385
-1076.8960366207555,-1677.1830518498039,1191.1923200837734,5.622192217431777
-1083.9076078571159,-1673.67908430606,1188.7335874783594,5.632606625581857
-1091.214055349571,-1670.377522502625,1186.4621755228209,5.639550799798498
-1098.5285681082385,-1666.9129621533154,1184.388162325735,5.646057216582417
-1105.385520771753,-1663.3340231131372,1182.3216359054386,5.649889220144825
-1112.716422329962,-1659.9339419630119,1180.6809476152846,5.654239564566339
-1119.4314992578534,-1656.292802605514,1178.8712279311765,5.655647846386832
-1126.3018060596355,-1652.6482900575772,1177.342730148054,5.65769803614949
-1133.2051073293478,-1649.1300353576808,1175.9772331683628,5.657389984776634
-1139.8271605048217,-1645.36131426586,1174.4895672688615,5.657086029973716
