x,y,z,rot
1372.4852379115844,-1448.6750232534107,626.5120853998213,3.7173227180500605
1372.5543687121558,-1451.4779886559359,622.7990167534135,3.7058952189298546
1371.1036489333821,-1469.2307272449052,607.2014945493504,3.7134982369013363
1369.3768836256777,-1472.338372901133,604.9959541764431,3.713206227408353
1369.0568217059658,-1475.6356308651477,601.8705283456133,3.719152965419013
1367.6847960719854,-1479.0252398620848,599.6092373806042,3.7165747877879327
1366.6497591788639,-1481.4964247750236,596.7585769106983,3.7091262927798243
1365.5753117347735,-1485.3962306191677,594.0210164651643,3.7192340598170723
1364.9236597343072,-1488.3239508847316,590.3904503533628,3.70443438214771
1363.7913925653838,-1491.3098268087988,586.5688640724763,3.712179530410436
1362.1142855043956,-1493.8035841475157,583.1698391721849,3.7017807383100334
1361.044714053973,-1496.0612844593072,580.0526267932102,3.6992794741505692
1359.968903174942,-1499.057960667117,578.917539784289,3.6882286283078516
1358.2844133264666,-1500.8741032565842,579.4240057618912,3.685578876854671
1356.8159914160744,-1503.0219751765826,583.5246400888983,3.670523385964312
1355.4202574659325,-1504.9230332550364,589.8941168443133,3.6639197480730017
1353.4562520117436,-1506.527132062919,599.2543635201157,3.65586948008276
1351.6961060578856,-1508.4291669727945,611.2916521871973,3.6456522089745897
1349.538753925876,-1508.8404095546623,623.7341095571281,3.63441417569153
1349.166188883658,-1510.4189392725743,638.1989129872869,3.6198270424046606
1345.6097855610178,-1510.1991320669808,654.4736417725442,3.609128634244892
1343.7415810615416,-1511.152898074326,671.151998831738,3.5989597994136364
1342.2581031789628,-1511.265686167717,687.2068616661845,3.5841093323286324
1339.8797254368433,-1511.7349273943437,704.9540551406282,3.5723309813702238
1337.3255376716897,-1511.3855760438182,723.0116300726205,3.5630711504460373
1335.2361917352332,-1510.9059438024021,739.584692587624,3.548602911312309
1332.8944519534637,-1510.5087118347196,757.0896812223891,3.5341855164152824
1331.6974232940372,-1510.2104877442355,773.7557633142678,3.5201655641144263
1329.1005661704992,-1509.9545792540216,791.063104124152,3.513647100629912
1328.0730078831255,-1509.7183279594437,808.0411845683384,3.494989808200644
1325.4680939203727,-1508.8140459547008,824.647496895036,3.486548287480855
1323.5654119955807,-1507.9922184323573,841.0830948097487,3.4759600556445234
1321.4895688832723,-1508.1935593640733,858.3247123150904,3.4626531740600432
1320.082250244485,-1507.1685556874547,874.2657926599284,3.4531644884975936
1317.9889304740002,-1506.5729139585249,890.634315612259,3.4383213952032268
1315.7207900185,-1505.437882850426,906.7559667849588,3.427140370665024
1314.3807114476306,-1504.8005109177927,922.1166629719531,3.412648792488371
1311.880137261563,-1503.6950178587294,938.28901073489,3.404975839007173
1310.8240751619612,-1503.02332407031,953.17549915951,3.3902498334873195
1308.5073325584071,-1502.2910675466958,969.3099538428357,3.3814953964800383
1306.9798751409496,-1501.2535599305616,984.1419107741705,3.364323573269654
1304.5327719112827,-1500.7642240622185,1000.3005039151183,3.3559428833712834
1302.688084385278,-1499.7281346670063,1015.3428609528364,3.3439820648475473
1300.5613604840817,-1499.0978708426796,1031.191908381611,3.3300366932420467
1298.0065502787497,-1497.6219631981219,1045.7070010073774,3.317492165913406
1297.1497274573774,-1496.9836302310484,1060.8289215553552,3.30908312738578
1294.5834133029007,-1496.3002705585538,1075.526702147122,3.295198875985236
1292.3220720009315,-1495.6065020007718,1089.852444634809,3.2872919411252526
1289.9187869287996,-1494.7172471666279,1104.4836821808526,3.2742013718553027
1287.6915101519667,-1494.0702622397887,1119.4586264411532,3.2612267981716134
1285.716694150595,-1493.4570124753438,1133.414643455819,3.249623373116948
1283.6008843320626,-1492.3260959598942,1146.9893630350298,3.2415436693386437
1280.9273359799458,-1491.4993733179733,1159.116455822469,3.2201736023213594
1278.4472438212629,-1490.8327596666315,1169.4979667676691,3.2161024200422874
1275.6719459907492,-1490.235490306906,1177.7212313063762,3.20378915357544
1273.268223645444,-1489.4129293109077,1184.1856623027859,3.19300154638508
1270.6165187700087,-1488.5969368627423,1188.2301823084579,3.175977727000549
1268.2636404662742,-1487.5428911119543,1190.0956870720586,3.1688139269907487
1265.439141445168,-1486.685765896767,1190.8351734544315,3.1535154229070264
1262.6973587119944,-1485.7540475070632,1189.9840473499721,3.14448874663055
1258.9112043748744,-1485.198088155175,1188.9152711700003,3.128825165043464
1257.0016395666491,-1484.269339846347,1185.8032999130514,3.123497346372947
1253.6814352547678,-1483.1567371127326,1181.8500391476805,3.10488550174968
1250.4849581502233,-1481.270597353425,1177.7522010581047,3.0994272075106
1247.26200304201,-1480.4489093875782,1172.6989078085912,3.086019787318676
1243.426088069329,-1479.1928762002653,1167.1775131803765,3.069171258643371
1240.326900169014,-1477.6034110891346,1160.373605930963,3.057863889963527
1236.5293086972385,-1475.940212618271,1156.2762046649111,3.038583347765043
1232.4878222613788,-1473.5526888269912,1149.6728970730426,3.022670493237198
1228.8119035100856,-1472.551794957728,1144.0418236706475,3.0128626689334834
1224.0127722268546,-1471.6807814621282,1138.8027301674604,3.007259185781465
1220.004420637877,-1470.1520203477883,1133.163688330013,2.9999246530243275
1215.9695125382154,-1467.7778184662225,1127.6200129862807,2.9839668046337877
1211.8101769518332,-1466.0407478182867,1122.9229327665455,2.9713728921230866
1207.4918911500613,-1464.4578864822884,1118.05821907242,2.9599454967241137
1203.4019345208012,-1462.6500926670376,1113.4269066561883,2.9550567810065203
1198.9179576653685,-1459.9189095345364,1108.1976248857181,2.9445668154079243
1194.74602039454,-1458.1885083299278,1104.5196008791988,2.928564166514582
1190.272222387843,-1455.8685319917272,1099.7554618601991,2.916018268755614
1185.63274784024,-1453.3143438064249,1095.545470678426,2.902455380817617
1181.1628902298553,-1451.0698643735304,1091.7956652282653,2.8929129344633218
1176.9169962699282,-1448.6422648535302,1087.4019284622125,2.8833891973267187
1172.7607949330686,-1446.3262270484718,1083.9157105874503,2.8784231562152827
1168.255738493394,-1443.9232526295223,1080.6638669646966,2.8638329570324417
1164.0260472972234,-1441.048532165847,1076.5056205500318,2.8559015604845532
1159.7540065933483,-1438.2658378987112,1073.3299138141406,2.8400562288981837
1155.9409956431557,-1435.7660644265648,1069.871098849257,2.8245153473028415
1151.1434306305302,-1433.3551321894718,1066.523964746186,2.816821114625863
1146.8358292356954,-1430.692350242967,1063.612087283185,2.805961583386478
1143.2655440891017,-1427.856546906476,1060.0789334782799,2.794923674135499
1139.4128502785172,-1425.0344720598464,1056.9399350400427,2.7822561814904163
1135.7437026715868,-1422.083678189726,1053.5287804240816,2.7726742169792793
1131.9799153247682,-1419.3129076116531,1050.4958425769469,2.7555466588047226
1127.7177331520188,-1416.7848727305313,1047.6833681257028,2.745303203167235
1124.1627460535683,-1413.7269058944173,1044.2742937554526,2.7330067547821604
1121.5015474710926,-1410.778229331234,1040.7419307791736,2.7238163461070783
1117.4723187182335,-1408.210881709395,1037.788420847656,2.709819401319496
1113.9172950784446,-1405.8101397418645,1035.7629310507723,2.7016869323499915
1110.9036028051164,-1403.0164889337543,1034.8529638704492,2.6893131229457734
1107.535255017052,-1399.5868636598568,1035.7986260668822,2.677423652750876
1104.7136151327534,-1396.961887236246,1039.2738954928536,2.669760204987632
1101.888619369089,-1393.820313769635,1044.8957482635135,2.6578636444893156
1099.4990870792553,-1390.4170019137432,1052.4916250165147,2.6398318139352512
1096.2780530244538,-1387.7986622114252,1062.7316038357994,2.6300319376244126
1093.4415959602861,-1384.6673433725894,1074.0722767182585,2.6176506266384982
1091.2157977209818,-1380.9216547599544,1086.2334210297156,2.607272087296599
1088.5529117843291,-1378.0408643362769,1099.6208991172743,2.5989771451459482
1085.9895228431574,-1374.7155409286574,1112.878653795229,2.5853207070388713
1083.245074727194,-1371.8651895709436,1126.2721262387456,2.5721812338862335
1080.9031895476724,-1368.6775810259815,1138.7815747685672,2.558757955644148
1078.7710667768094,-1365.633972006275,1150.016800102071,2.5451475462784394
1075.830993565949,-1362.9693957778036,1159.7531198696988,2.534950844320802
1073.620996221315,-1360.3371104500577,1166.7028590790758,2.5230582543515823
1070.968525000696,-1357.804180423129,1171.6821355986933,2.506785692614516
1068.718566676361,-1355.0498124709686,1174.7105078936302,2.499468901357734
1066.1930517635385,-1352.781020190125,1175.7949910349191,2.484123040285342
1064.316079381459,-1350.467187748721,1175.8174552853184,2.4737494578994466
1061.672493637814,-1348.179955658448,1173.8935516703075,2.4596573236045987
1059.849042155997,-1346.0652259107485,1171.136153916142,2.450678808219579
1057.4522430778156,-1343.9254570905284,1167.2874383305289,2.4375382737502362
1055.2038067577748,-1341.6994283492163,1162.4044830917512,2.4266667878593147
1052.918052093898,-1339.7511949852906,1156.828414256532,2.412156424833123
