Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,-0.493834,-0.567691,3.30403,-111.095,431.046,1264.38,64,64,64,80
2,-0.49414,-0.569524,3.30274,-110.096,431.659,1263.08,64,64,64,80
3,-0.498412,-0.567953,3.30113,-109.105,432.324,1261.53,64,64,64,80
4,-0.491875,-0.571039,3.30587,-108.108,432.718,1260.53,64,64,64,80
5,-0.495748,-0.570238,3.30317,-106.581,433.597,1259.3,64,64,64,80
6,-0.4971,-0.570605,3.3041,-105.787,433.775,1257.52,64,64,64,80
7,-0.49581,-0.572505,3.29944,-103.845,434.666,1256.34,64,64,64,80
8,-0.493507,-0.567494,3.30429,-103.235,434.653,1254.28,64,64,64,80
9,-0.496145,-0.572177,3.30299,-101.711,435.127,1252.73,64,64,64,80
10,-0.49078,-0.575412,3.30722,-100.93,434.981,1250.79,64,64,64,80
11,-0.493445,-0.574577,3.3029,-99.1152,435.537,1248.9,68,68,64,80
12,-0.496565,-0.58027,3.30285,-98.0018,435.431,1246.64,68,68,64,80
13,-0.495046,-0.57648,3.30177,-96.3847,435.674,1244.59,68,68,64,80
14,-0.49689,-0.580107,3.29865,-94.7669,435.738,1242.29,68,68,64,80
15,-0.494319,-0.574797,3.30351,-93.7638,435.377,1239.74,68,68,64,80
16,-0.492837,-0.578161,3.30252,-92.4748,435.047,1236.94,68,68,64,80
17,-0.497413,-0.582116,3.30191,-90.7897,434.953,1234.36,68,68,64,80
18,-0.493895,-0.581734,3.30173,-89.1413,434.653,1231.61,68,68,64,80
19,-0.490722,-0.587244,3.30524,-87.9641,434.014,1228.81,68,68,64,80
20,-0.490202,-0.588434,3.30545,-86.5123,433.45,1225.88,68,68,64,80
21,-0.494175,-0.590993,3.29999,-84.2995,433.325,1223.05,72,72,64,80
22,-0.49529,-0.584247,3.30194,-82.755,432.718,1220.07,72,72,64,80
23,-0.488981,-0.594301,3.30484,-81.5268,431.61,1217.26,72,72,64,80
24,-0.490614,-0.593098,3.30272,-79.6711,431.091,1214.41,72,72,64,80
25,-0.497269,-0.586546,3.30133,-77.805,430.446,1211.44,72,72,64,80
26,-0.493214,-0.597907,3.30141,-76.365,429.251,1208.61,72,72,64,80
27,-0.492139,-0.591342,3.30489,-74.6643,428.398,1205.93,72,72,64,80
28,-0.49488,-0.597674,3.30041,-72.8167,427.387,1203.16,72,72,64,80
29,-0.491045,-0.595029,3.30386,-71.1763,426.292,1200.73,72,72,64,80
30,-0.497334,-0.600284,3.29951,-69.09,425.271,1198.11,72,72,64,80
31,-0.492156,-0.59412,3.30066,-67.1978,424.133,1195.56,76,76,64,80
32,-0.490938,-0.60178,3.30194,-65.6155,422.543,1192.99,76,76,64,80
33,-0.493834,-0.59745,3.29889,-63.2316,421.67,1190.59,76,76,64,80
34,-0.493953,-0.602872,3.30101,-61.7864,419.837,1187.72,76,76,64,80
