Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,0.0753001,-0.0187653,-2.72087,-1394.03,296.533,688.532,64,64,64,80
2,0.0803507,-0.0183748,-2.71984,-1393.55,295.863,688.345,64,64,64,80
3,0.0776561,-0.0192921,-2.72036,-1393.09,295.207,688.238,64,64,64,80
4,0.0730604,-0.0206616,-2.72073,-1392.55,294.5,688.112,64,64,64,80
5,0.0769667,-0.0206008,-2.71946,-1391.96,293.582,687.609,64,64,64,80
6,0.0810847,-0.021242,-2.72086,-1391.46,292.975,687.189,64,64,64,80
7,0.0793034,-0.0199295,-2.72194,-1391.0,292.426,686.987,64,64,64,80
8,0.0747648,-0.0186291,-2.7197,-1390.5,291.528,686.807,64,64,64,80
9,0.0764655,-0.0180984,-2.71726,-1390.07,290.493,686.463,64,64,64,80
10,0.0769817,-0.0192335,-2.71904,-1389.62,289.732,686.254,64,64,64,80
11,0.0762965,-0.0200928,-2.72107,-1389.17,289.104,686.319,68,64,64,80
12,0.0762045,-0.0200749,-2.72044,-1388.61,288.242,686.344,68,64,64,80
13,0.078444,-0.0197969,-2.71835,-1388.07,287.283,686.198,68,64,64,80
14,0.0771829,-0.0205888,-2.72112,-1387.52,286.568,686.102,68,64,64,80
15,0.075266,-0.0205036,-2.72259,-1387.07,286.014,686.153,68,64,64,80
16,0.0751586,-0.0221117,-2.72431,-1386.47,285.279,686.007,68,64,64,80
17,0.0773279,-0.0221844,-2.7217,-1385.92,284.324,685.662,68,64,64,80
18,0.0765986,-0.0226794,-2.72156,-1385.33,283.546,685.442,68,64,64,80
19,0.0739494,-0.022273,-2.72379,-1384.74,283.175,685.364,68,64,64,80
20,0.0759999,-0.0208136,-2.72,-1384.17,282.135,685.017,68,64,64,80
21,0.0770294,-0.0202775,-2.71656,-1383.63,281.182,684.678,72,64,64,80
22,0.0750688,-0.0186884,-2.71591,-1382.94,280.494,684.441,72,64,64,80
23,0.0727962,-0.0188345,-2.71866,-1382.3,279.914,684.275,72,64,64,80
24,0.0750597,-0.0190662,-2.71976,-1381.62,279.229,683.822,72,64,64,80
25,0.0747407,-0.0203442,-2.72011,-1381.07,278.471,683.383,72,64,64,80
26,0.0716619,-0.0189411,-2.72102,-1380.38,277.836,683.148,72,64,64,80
27,0.0709881,-0.0175644,-2.72171,-1379.79,277.125,682.703,72,64,64,80
28,0.073573,-0.0176531,-2.72146,-1379.08,276.376,682.062,72,64,64,80
29,0.069741,-0.0202645,-2.7239,-1378.42,275.77,681.547,72,64,64,80
30,0.0680832,-0.0207999,-2.72377,-1377.72,275.029,680.954,72,64,64,80
31,0.0737634,-0.0196108,-2.72035,-1376.98,274.009,680.055,76,64,64,80
32,0.075721,-0.021678,-2.71886,-1376.18,273.387,679.249,76,64,64,80
33,0.0712921,-0.0233655,-2.72236,-1375.29,272.986,678.542,76,64,64,80
34,0.0734685,-0.0212091,-2.71981,-1374.5,272.201,677.601,76,64,64,80
35,0.0716132,-0.0171656,-2.71848,-1373.85,271.181,676.504,76,64,64,80
36,0.0674687,-0.0192943,-2.7229,-1373.01,270.85,675.585,76,64,64,80
37,0.0728743,-0.0210725,-2.72255,-1372.32,270.041,674.435,76,64,64,80
38,0.0734149,-0.0240487,-2.7211,-1371.42,269.086,673.254,76,64,64,80
39,0.0673511,-0.0243712,-2.72413,-1370.46,268.862,672.298,76,64,64,80
40,0.0705086,-0.0196104,-2.71967,-1369.8,267.822,670.889,76,64,64,80
41,0.0714423,-0.0241519,-2.72055,-1368.82,267.057,669.351,80,64,64,80
42,0.069647,-0.0255726,-2.72415,-1367.83,266.938,668.355,80,64,64,80
43,0.0695223,-0.0242833,-2.72386,-1366.8,266.341,666.93,80,64,64,80
44,0.0732679,-0.0233406,-2.7223,-1366.03,265.674,665.23,80,64,64,80
45,0.0715783,-0.0220241,-2.71892,-1364.92,264.964,663.766,80,64,64,80
46,0.0690002,-0.0219343,-2.72396,-1364.01,264.685,662.504,80,64,64,80
47,0.0732566,-0.0204822,-2.72006,-1363.1,263.971,660.866,80,64,64,80
48,0.0723545,-0.0222945,-2.72126,-1362.34,263.684,659.385,80,64,64,80
49,0.0680683,-0.0232767,-2.7236,-1361.58,263.074,658.187,80,64,64,80
50,0.0677432,-0.0262957,-2.72414,-1360.66,262.729,656.933,80,64,64,80
51,0.0706059,-0.02581,-2.71945,-1359.88,262.043,655.685,84,64,64,80
52,0.0700603,-0.0241263,-2.71899,-1359.0,261.51,654.483,84,64,64,80
53,0.069087,-0.0227874,-2.72097,-1358.14,261.348,653.557,84,64,64,80
54,0.0723391,-0.0221883,-2.72097,-1357.26,261.145,652.765,84,64,64,80
55,0.0717089,-0.0232316,-2.7215,-1356.37,260.947,652.084,84,64,64,80
56,0.0704223,-0.024537,-2.72269,-1355.48,261.012,651.488,84,64,64,80
57,0.0699476,-0.0250939,-2.72561,-1354.95,261.077,651.145,84,64,64,80
58,0.0700397,-0.0238419,-2.72396,-1354.34,260.697,650.676,84,64,64,80
59,0.0728061,-0.0227355,-2.72082,-1353.81,260.102,650.224,84,64,64,80
60,0.073255,-0.0231004,-2.721,-1353.19,259.778,649.932,84,64,64,80
61,0.0718114,-0.0234266,-2.72212,-1352.41,259.677,649.67,88,64,64,80
62,0.0686229,-0.0254259,-2.72331,-1351.78,259.581,649.591,88,64,64,80
63,0.069929,-0.024279,-2.72353,-1351.11,259.618,649.548,88,64,64,80
64,0.0707445,-0.02317,-2.72357,-1350.44,259.573,649.471,88,64,64,80
65,0.0708712,-0.0218221,-2.72329,-1349.87,259.552,649.32,88,64,64,80
66,0.0715927,-0.0206777,-2.72246,-1349.31,259.475,649.138,88,64,64,80
67,0.0728884,-0.0203201,-2.72194,-1348.73,259.298,648.899,88,64,64,80
68,0.0747142,-0.0209369,-2.72197,-1348.16,259.088,648.668,88,64,64,80
69,0.0741983,-0.021362,-2.72256,-1347.62,258.82,648.417,88,64,64,80
70,0.0723053,-0.0228861,-2.7226,-1347.14,258.602,648.261,88,64,64,80
71,0.0692518,-0.0248636,-2.72263,-1346.6,258.478,648.209,92,64,64,80
72,0.0671553,-0.0260081,-2.72412,-1346.13,258.445,648.111,92,64,64,80
73,0.067612,-0.0254981,-2.72497,-1345.67,258.384,648.015,92,64,64,80
74,0.0673674,-0.0240842,-2.72425,-1345.14,258.184,647.861,92,64,64,80
75,0.0687997,-0.0222448,-2.72317,-1344.56,257.975,647.686,92,64,64,80
76,0.0701335,-0.0206564,-2.72155,-1343.97,257.69,647.505,92,64,64,80
77,0.0728339,-0.0198795,-2.71886,-1343.4,257.36,647.221,92,64,64,80
78,0.0744617,-0.0195707,-2.71661,-1342.72,257.154,646.996,92,64,64,80
79,0.0724734,-0.020773,-2.7178,-1342.16,257.093,646.89,92,64,64,80
80,0.0710514,-0.0210479,-2.71877,-1341.58,257.028,646.787,92,64,64,80
81,0.0718577,-0.0215968,-2.71925,-1341.08,256.935,646.692,96,64,64,80
82,0.0732808,-0.0209886,-2.71951,-1340.58,256.929,646.604,96,64,64,80
83,0.0735258,-0.020641,-2.72134,-1340.17,256.846,646.571,96,64,64,80
84,0.074786,-0.0204326,-2.72189,-1339.74,256.586,646.517,96,64,64,80
85,0.0761143,-0.0202974,-2.72015,-1339.26,256.179,646.432,96,64,64,80
86,0.0768513,-0.0211431,-2.71788,-1338.75,255.783,646.412,96,64,64,80
87,0.0756173,-0.0231565,-2.71899,-1338.37,255.474,646.529,96,64,64,80
88,0.0750038,-0.0247124,-2.71893,-1337.92,255.17,646.646,96,64,64,80
89,0.0745282,-0.0254638,-2.71899,-1337.49,254.954,646.803,96,64,64,80
90,0.0726493,-0.0254574,-2.72108,-1337.12,254.819,647.034,96,64,64,80
91,0.0709636,-0.024885,-2.72482,-1336.84,254.829,647.299,100,64,64,80
92,0.069552,-0.0246252,-2.72589,-1336.57,254.75,647.581,100,64,64,80
93,0.0686338,-0.0233462,-2.72552,-1336.26,254.555,647.809,100,64,64,80
94,0.0695998,-0.0228742,-2.72493,-1335.94,254.274,647.998,100,64,64,80
95,0.0697377,-0.021765,-2.72275,-1335.53,253.957,648.067,100,64,64,80
96,0.0702573,-0.0217886,-2.72088,-1335.17,253.617,648.06,100,64,64,80
97,0.0696826,-0.0227858,-2.71994,-1334.78,253.334,648.028,100,64,64,80
98,0.0694439,-0.0232744,-2.71896,-1334.32,253.084,647.975,100,64,64,80
99,0.0692617,-0.0232978,-2.71889,-1333.87,252.882,647.951,100,64,64,80
100,0.069738,-0.0234479,-2.71843,-1333.5,252.555,647.835,100,64,64,80
101,0.0702284,-0.023321,-2.71883,-1333.09,252.389,647.793,104,64,64,80
102,0.0705222,-0.0229706,-2.71993,-1332.68,252.279,647.763,104,64,64,80
103,0.0719703,-0.0235288,-2.72064,-1332.34,252.072,647.803,104,64,64,80
104,0.0726108,-0.0238382,-2.72066,-1331.92,251.837,647.826,104,64,64,80
105,0.0739605,-0.0244955,-2.72094,-1331.49,251.579,647.948,104,64,64,80
106,0.0731896,-0.0243346,-2.71938,-1331.1,251.236,648.063,104,64,64,80
107,0.0735804,-0.0239858,-2.71862,-1330.74,250.971,648.344,104,64,64,80
108,0.0733525,-0.0226587,-2.71701,-1330.29,250.814,648.641,104,64,64,80
109,0.0699921,-0.0226384,-2.71673,-1329.86,250.587,649.029,104,64,64,80
110,0.0691073,-0.0220011,-2.71874,-1329.43,250.432,649.368,104,64,64,80
111,0.0698586,-0.0231644,-2.72038,-1328.95,250.422,649.753,108,64,64,80
112,0.0702939,-0.0241048,-2.72174,-1328.48,250.292,650.044,108,64,64,80
113,0.0720995,-0.0233144,-2.72133,-1328.06,250.13,650.183,108,64,64,80
114,0.0737705,-0.0230842,-2.72063,-1327.62,249.85,650.286,108,64,64,80
115,0.074323,-0.0226408,-2.71884,-1327.21,249.572,650.415,108,64,64,80
116,0.0767672,-0.0211962,-2.71593,-1326.74,249.489,650.63,108,64,64,80
117,0.0771253,-0.0197011,-2.7139,-1326.25,249.418,650.81,108,64,64,80
118,0.0768792,-0.0199144,-2.71448,-1325.77,249.364,651.125,108,64,64,80
119,0.0755658,-0.020283,-2.71504,-1325.17,249.288,651.487,108,64,64,80
120,0.0735432,-0.021436,-2.71743,-1324.78,249.075,651.793,108,64,64,80
121,0.073268,-0.0220555,-2.72043,-1324.47,248.863,652.038,112,64,64,80
122,0.0739339,-0.0226748,-2.72049,-1324.06,248.713,652.208,112,64,64,80
123,0.0740114,-0.0223521,-2.72196,-1323.59,248.64,652.398,112,64,64,80
124,0.0739774,-0.0220278,-2.72144,-1323.31,248.327,652.548,112,64,64,80
125,0.0754231,-0.0216645,-2.72047,-1322.96,248.151,652.742,112,64,64,80
126,0.0766118,-0.0212079,-2.71889,-1322.48,248.167,653.176,112,64,64,80
127,0.0752784,-0.0242077,-2.72119,-1322.04,248.29,653.866,112,64,64,80
128,0.0728348,-0.0255687,-2.72208,-1321.74,248.159,654.494,112,64,64,80
129,0.0735322,-0.0242692,-2.72082,-1321.42,247.816,654.956,112,64,64,80
130,0.0726981,-0.0237128,-2.71958,-1321.21,247.412,655.413,112,64,64,80
131,0.0745929,-0.023953,-2.71812,-1320.92,247.052,656.005,116,64,64,80
132,0.0764591,-0.0232432,-2.71789,-1320.49,247.034,656.809,116,64,64,80
133,0.0748793,-0.0230664,-2.71711,-1320.05,247.001,657.694,116,64,64,80
134,0.0730962,-0.0229808,-2.71943,-1319.93,246.897,658.311,116,64,64,80
135,0.0743848,-0.023634,-2.72028,-1319.65,246.807,658.914,116,64,64,80
136,0.0754357,-0.0251982,-2.72257,-1319.15,246.934,659.647,116,64,64,80
137,0.0740802,-0.0266623,-2.72372,-1318.75,246.927,660.455,116,64,64,80
138,0.0703895,-0.0266346,-2.72254,-1318.4,246.686,661.092,116,64,64,80
139,0.0698955,-0.025459,-2.72186,-1318.16,246.395,661.513,116,64,64,80
140,0.0744104,-0.0243867,-2.71935,-1317.75,246.094,662.01,116,64,64,80
141,0.0739104,-0.0246136,-2.71938,-1317.27,246.061,662.806,120,64,64,80
142,0.0730321,-0.0255836,-2.71922,-1316.95,245.952,663.652,120,64,64,80
143,0.0710595,-0.0236155,-2.7181,-1316.65,245.917,664.37,120,64,64,80
144,0.0723582,-0.0238506,-2.71746,-1316.18,245.785,665.046,120,64,64,80
145,0.0739293,-0.0251738,-2.71996,-1315.81,245.692,665.897,120,64,64,80
146,0.0708321,-0.0252189,-2.72157,-1315.53,245.518,666.859,120,64,64,80
147,0.0709169,-0.0223748,-2.71911,-1315.15,245.477,667.846,120,64,64,80
148,0.074908,-0.0243053,-2.71822,-1314.78,245.363,668.822,120,64,64,80
149,0.0710702,-0.0261735,-2.7246,-1314.47,245.635,670.116,120,64,64,80
150,0.0700497,-0.0239537,-2.71935,-1314.05,245.348,671.186,120,64,64,80
151,0.077256,-0.0255232,-2.71578,-1313.6,244.859,672.214,124,64,64,80
152,0.0718933,-0.0246461,-2.71942,-1313.46,244.894,673.575,124,64,64,80
153,0.0721333,-0.0236963,-2.71867,-1313.07,244.969,674.829,124,64,64,80
154,0.0736999,-0.0278681,-2.71885,-1312.64,244.476,676.058,124,64,64,80
155,0.0716833,-0.0224655,-2.71836,-1312.39,244.62,677.508,124,64,64,80
156,0.0759198,-0.0254148,-2.71839,-1311.83,244.745,678.913,124,64,64,80
157,0.0718574,-0.0254163,-2.72049,-1311.71,244.555,680.352,124,64,64,80
158,0.0768568,-0.0218513,-2.71826,-1311.35,244.632,681.947,124,64,64,80
159,0.0711283,-0.0268332,-2.72378,-1311.13,244.635,683.613,124,64,64,80
160,0.0759263,-0.0237176,-2.71739,-1310.64,244.49,685.333,124,64,64,80
161,0.076314,-0.0247542,-2.717,-1310.43,244.093,687.094,128,64,64,80
162,0.0848795,-0.0166698,-2.71892,-1309.87,244.139,689.176,128,64,64,80
163,0.102563,-0.00741043,-2.71796,-1309.65,243.62,691.245,128,64,64,80
164,0.115372,0.00598728,-2.72211,-1309.61,243.408,693.421,128,64,64,80
165,0.124543,0.010884,-2.7191,-1309.72,241.678,695.284,128,64,64,80
166,0.12955,0.0158321,-2.72177,-1309.44,240.661,697.521,128,64,64,80
167,0.131711,0.0191525,-2.72241,-1309.5,238.831,699.379,128,64,64,80
168,0.140404,0.0195853,-2.71966,-1309.61,236.589,701.161,128,64,64,80
169,0.135177,0.022044,-2.71781,-1309.68,233.78,703.028,128,64,64,80
170,0.138229,0.0210669,-2.7182,-1309.89,230.39,704.764,128,64,64,80
171,0.140844,0.0260044,-2.71648,-1310.55,226.637,706.481,124,64,64,80
172,0.140237,0.0219029,-2.72008,-1310.83,222.213,708.408,124,64,64,80
173,0.143345,0.0197088,-2.72235,-1311.4,217.136,710.328,124,64,64,80
174,0.146309,0.0282118,-2.71837,-1312.12,211.791,712.187,124,64,64,80
175,0.139908,0.0267385,-2.72199,-1312.94,205.333,714.066,124,64,64,80
176,0.14185,0.0252022,-2.72419,-1313.7,198.682,715.835,124,64,64,80
177,0.142371,0.0264837,-2.72459,-1314.47,191.691,717.893,124,64,64,80
178,0.14558,0.0287554,-2.72395,-1315.34,183.871,719.427,124,64,64,80
179,0.144752,0.0301757,-2.72201,-1316.46,175.233,720.867,124,64,64,80
180,0.141561,0.026997,-2.72722,-1317.95,166.157,722.561,124,64,64,80
181,0.14597,0.027073,-2.72427,-1318.62,156.515,724.12,120,64,64,80
182,0.143969,0.0285609,-2.72775,-1320.01,146.391,725.456,120,64,64,80
183,0.146716,0.0350777,-2.72206,-1321.0,135.749,726.746,120,64,64,80
184,0.144893,0.031841,-2.72644,-1322.47,124.068,728.102,120,64,64,80
185,0.141981,0.0294424,-2.73028,-1323.84,112.274,729.552,120,64,64,80
186,0.142036,0.0296748,-2.7295,-1325.11,99.7532,730.89,120,64,64,80
187,0.141317,0.0286773,-2.72964,-1326.46,86.6865,732.138,120,64,64,80
188,0.143361,0.0272182,-2.7302,-1327.79,72.9689,733.581,120,64,64,80
189,0.146039,0.0274442,-2.73075,-1329.32,58.85,735.154,120,64,64,80
190,0.140357,0.0293924,-2.7326,-1331.08,43.949,736.52,120,64,64,80
191,0.135567,0.0270422,-2.73313,-1332.65,28.593,737.988,116,64,64,80
192,0.138062,0.0258034,-2.73564,-1334.07,12.8084,739.598,116,64,64,80
193,0.13884,0.0293859,-2.73339,-1335.56,-3.29376,741.046,116,64,64,80
194,0.138745,0.0294681,-2.73586,-1337.22,-20.1668,742.676,116,64,64,80
195,0.138135,0.0319983,-2.73624,-1338.85,-37.7506,744.19,116,64,64,80
196,0.139399,0.0337096,-2.73826,-1340.55,-55.5084,745.57,116,64,64,80
197,0.134515,0.032173,-2.73527,-1342.12,-74.2961,747.031,116,64,64,80
198,0.130206,0.0302906,-2.75058,-1343.98,-91.9486,748.78,116,64,64,80
199,0.128092,0.0280613,-2.75055,-1345.75,-111.612,750.215,116,64,64,80
200,0.121368,0.0282415,-2.75408,-1347.26,-131.553,751.656,116,64,64,80
201,0.127707,0.0269177,-2.75666,-1348.74,-151.5,752.966,112,64,64,80
202,0.131191,0.0300157,-2.75318,-1350.05,-172.717,753.875,112,64,64,80
203,0.127647,0.0316719,-2.75985,-1351.37,-193.888,754.955,112,64,64,80
204,0.129775,0.0301392,-2.7582,-1352.94,-215.423,756.246,112,64,64,80
205,0.124559,0.032836,-2.75954,-1354.41,-237.743,757.006,112,64,64,80
206,0.117613,0.0285204,-2.76384,-1355.51,-260.718,757.883,112,64,64,80
207,0.128333,0.0333134,-2.74955,-1357.65,-283.267,759.024,112,64,64,80
208,0.12853,0.0237874,-2.75763,-1358.44,-307.208,759.908,112,64,64,80
209,0.130541,0.0332969,-2.75549,-1358.85,-331.459,759.927,112,64,64,80
210,0.134023,0.0386241,-2.74729,-1360.1,-355.502,760.574,112,64,64,80
211,0.127314,0.0338837,-2.75686,-1360.18,-380.678,760.598,108,64,64,80
212,0.131759,0.03603,-2.75222,-1361.07,-405.901,761.038,108,64,64,80
213,0.121434,0.0353359,-2.75709,-1360.95,-432.089,760.782,108,64,64,80
214,-0.068212,-2.73193,-0.222749,-1256.82,-525.121,774.862,108,64,64,80
215,-0.068269,-2.73519,-0.219721,-1257.1,-551.213,774.826,108,64,64,80
216,-0.0663122,-2.74052,-0.221232,-1256.78,-578.815,774.508,108,64,64,80
217,-2.5289,-1.22306,0.395665,-1281.18,-559.479,784.678,108,64,64,80
218,-2.52695,-1.22043,0.396121,-1280.39,-587.765,784.09,108,64,64,80
219,-2.52611,-1.21987,0.397751,-1279.36,-616.39,783.478,108,64,64,80
220,-2.52874,-1.22116,0.39567,-1278.2,-645.416,782.648,108,64,64,80
221,-2.52843,-1.2162,0.395691,-1276.64,-675.049,781.694,104,64,64,80
222,-2.52754,-1.21437,0.39363,-1274.9,-705.08,780.663,104,64,64,80
223,-2.52869,-1.21223,0.390891,-1272.98,-735.596,779.488,104,64,64,80
224,-2.53862,-1.21476,0.38255,-1270.78,-766.559,778.222,104,64,64,80
225,-2.53098,-1.20922,0.387076,-1268.43,-798.051,777.012,104,64,64,80
226,-2.53556,-1.20619,0.380611,-1265.83,-829.96,775.713,104,64,64,80
227,-2.53506,-1.20804,0.380099,-1262.9,-862.459,774.632,104,64,64,80
228,-2.53447,-1.20474,0.374591,-1259.88,-895.591,773.644,104,64,64,80
229,-2.53068,-1.1991,0.370694,-1256.77,-929.155,772.877,104,64,64,80
230,-2.52559,-1.2037,0.372804,-1253.18,-963.109,772.055,104,64,64,80
231,-2.5275,-1.1977,0.375296,-1249.57,-997.498,771.175,100,64,64,80
232,-2.52545,-1.19865,0.374817,-1245.75,-1032.54,770.484,100,64,64,80
233,-2.52646,-1.19433,0.379752,-1241.55,-1067.99,769.615,100,64,64,80
234,-2.52804,-1.18763,0.377144,-1237.87,-1103.77,768.972,100,64,64,80
235,-2.52803,-1.1862,0.379134,-1233.23,-1140.26,768.591,100,64,64,80
236,-2.51872,-1.1787,0.364865,-1229.27,-1177.38,768.463,100,64,64,80
237,-2.51471,-1.20037,0.373834,-1223.72,-1214.65,767.655,100,64,64,80
238,-2.51992,-1.17394,0.378463,-1219.27,-1252.49,767.514,100,64,64,80
239,-2.52318,-1.18717,0.396995,-1214.1,-1289.96,767.66,100,64,64,80
240,-2.51873,-1.17084,0.425495,-1209.87,-1327.34,769.51,100,64,64,80
241,-2.53787,-1.14738,0.453681,-1205.53,-1364.47,770.776,96,64,64,80
242,-2.52431,-1.14899,0.493717,-1201.08,-1401.56,772.886,96,64,64,80
243,-2.52688,-1.13627,0.523083,-1196.68,-1438.38,774.125,96,64,64,80
244,-2.52671,-1.13937,0.530576,-1192.93,-1474.13,773.947,96,64,64,80
245,-2.52449,-1.12345,0.553969,-1189.69,-1509.14,774.082,96,64,64,80
246,-2.54938,-1.11438,0.570767,-1186.46,-1543.18,772.041,96,64,64,80
247,-2.54479,-1.11541,0.617528,-1183.65,-1576.51,771.859,96,64,64,80
248,-2.55187,-1.08681,0.594701,-1182.84,-1607.58,770.579,96,64,64,80
249,-2.53099,-1.10752,0.67123,-1179.65,-1638.58,770.395,96,64,64,80
250,-2.53272,-1.10423,0.689098,-1179.21,-1667.37,768.678,96,64,64,80
251,-2.52747,-1.09179,0.67124,-1179.38,-1694.42,767.703,92,64,64,80
252,-2.52404,-1.09903,0.672811,-1180.64,-1720.04,766.096,92,64,64,80
253,-2.53353,-1.10441,0.686184,-1182.41,-1744.52,763.426,92,64,64,80
254,-0.91984,1.72675,-1.55975,-1242.04,-1950.36,742.381,92,64,64,80
255,-0.901227,1.68192,-1.57685,-1246.35,-1955.11,739.191,92,64,64,80
256,-0.895222,1.66902,-1.58275,-1252.38,-1960.12,737.358,92,64,64,80
257,-0.883221,1.64751,-1.58717,-1258.15,-1964.2,735.736,92,64,64,80
258,-0.880842,1.64066,-1.59026,-1264.49,-1967.85,734.491,92,64,64,80
259,-0.889109,1.66298,-1.57262,-1272.85,-1972.35,735.292,92,64,64,80
260,-0.874008,1.63261,-1.58387,-1277.9,-1974.04,733.245,92,64,64,80
261,-0.880414,1.65393,-1.57083,-1285.98,-1977.26,734.068,88,64,64,80
262,-0.875539,1.6442,-1.57096,-1291.81,-1978.64,733.202,88,64,64,80
263,-0.854418,1.60494,-1.58978,-1295.61,-1978.34,730.824,88,64,64,80
264,-0.845769,1.58762,-1.59474,-1300.7,-1978.55,729.691,88,64,64,80
265,-0.844765,1.58971,-1.59262,-1306.54,-1979.09,729.656,88,64,64,80
266,-0.842986,1.59076,-1.59205,-1312.28,-1979.33,729.697,88,64,64,80
267,-0.840192,1.58924,-1.59067,-1317.59,-1979.2,729.768,88,64,64,80
268,-0.835054,1.57967,-1.59304,-1321.97,-1978.4,729.371,88,64,64,80
269,-0.826049,1.56442,-1.59591,-1326.13,-1977.36,728.969,88,64,64,80
270,-0.833401,1.58513,-1.58201,-1332.16,-1977.52,730.799,88,64,64,80
271,-0.84068,1.60347,-1.57214,-1337.62,-1977.31,732.337,84,64,64,80
272,-0.831811,1.58604,-1.58139,-1340.43,-1975.43,731.792,84,64,64,80
273,-0.811303,1.54769,-1.59578,-1341.96,-1972.75,730.243,84,64,64,80
274,-0.823901,1.57691,-1.58219,-1347.3,-1972.68,732.421,84,64,64,80
275,-0.812744,1.55808,-1.59219,-1349.45,-1970.55,731.918,84,64,64,80
276,-0.813038,1.56069,-1.58756,-1353.03,-1969.45,732.86,84,64,64,80
277,-0.820428,1.57545,-1.58582,-1356.37,-1968.47,733.832,84,64,64,80
278,-0.828257,1.59915,-1.56648,-1361.04,-1968.43,736.225,84,64,64,80
279,-0.821417,1.58754,-1.57285,-1362.8,-1966.62,736.194,84,64,64,80
280,-0.827741,1.60185,-1.56546,-1365.85,-1965.86,737.6,84,64,64,80
281,-0.812141,1.56868,-1.58151,-1365.88,-1963.12,736.544,80,64,64,80
282,-0.80321,1.55201,-1.5889,-1366.66,-1961.1,736.436,80,64,64,80
283,-0.80859,1.56199,-1.58719,-1368.82,-1960.18,737.786,80,64,64,80
284,-0.818385,1.58213,-1.57616,-1371.69,-1959.91,740.051,80,64,64,80
285,-0.82778,1.59922,-1.56739,-1374.11,-1959.45,742.013,80,64,64,80
286,-0.819534,1.583,-1.57554,-1374.35,-1957.64,742.293,80,64,64,80
