Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
2
3
4,0,3.11662,2.28343,-0.16775,-81.4491,197.7,799.378
5,0,3.11586,2.28362,-0.167344,-81.072,197.727,799.463
6,0,3.11609,2.28372,-0.166893,-80.7916,197.695,799.551
7,0,3.11718,2.28414,-0.167807,-80.522,197.629,799.654
8,0,3.11725,2.28553,-0.168562,-80.2704,197.516,799.728
9,0,3.1184,2.28475,-0.168799,-80.0199,197.454,799.845
10,0,3.11753,2.28359,-0.169021,-79.7606,197.424,799.951
11,0,3.11781,2.28383,-0.168778,-79.4669,197.359,800.127
12,0,3.11826,2.28416,-0.168559,-79.1499,197.29,800.317
13,0,3.11785,2.28418,-0.168734,-78.7296,197.262,800.536
14,0,3.11734,2.28421,-0.169787,-78.3217,197.205,800.767
15,0,3.11669,2.28349,-0.170598,-77.901,197.178,801.078
16,0,3.11544,2.28281,-0.168949,-77.4915,197.156,801.406
17,0,3.11371,2.28411,-0.169578,-77.0176,197.052,801.768
18,0,3.11292,2.28337,-0.167915,-76.5732,196.932,802.06
19,0,3.11353,2.28262,-0.168638,-76.2514,196.745,802.249
20,0,3.11317,2.28204,-0.167539,-75.9019,196.519,802.419
21,0,3.11364,2.28244,-0.168627,-75.4819,196.329,802.594
22,0,3.11423,2.28251,-0.168073,-75.0213,196.122,802.697
23,0,3.11593,2.28301,-0.168029,-74.5436,195.867,802.806
24,0,3.11655,2.28355,-0.167288,-74.2077,195.537,802.789
25,0,3.11581,2.28339,-0.167199,-73.8416,195.222,802.707
26,0,3.11688,2.28233,-0.165878,-73.4651,194.934,802.55
27,0,3.11748,2.28137,-0.16687,-72.9794,194.607,802.326
28,0,3.11875,2.28186,-0.1679,-72.3708,194.357,802.105
29,0,3.116,2.28292,-0.168457,-71.5208,194.282,801.907
30,0,3.11686,2.28252,-0.166302,-71.0513,193.918,801.502
31,0,3.1172,2.28399,-0.163694,-70.6656,193.429,800.957
32,0,3.11896,2.28295,-0.165196,-70.0464,193.055,800.443
33,0,3.11627,2.28399,-0.166369,-69.0975,192.814,799.889
34,0,3.11657,2.28464,-0.163689,-68.7564,192.218,799.078
35,0,3.11786,2.28269,-0.166635,-68.2661,191.748,798.144
36,0,3.11598,2.28476,-0.165983,-67.3805,191.472,797.365
37,0,3.11729,2.28455,-0.161487,-67.0762,190.79,796.216
38,0,3.11618,2.28474,-0.164805,-66.0362,190.535,795.281
39,0,3.11526,2.28443,-0.164275,-65.6259,189.935,794.053
40,0,3.11478,2.2844,-0.161485,-64.8,189.598,792.99
41,0,3.11409,2.28573,-0.16331,-64.0983,189.145,791.874
42,0,3.11136,2.28668,-0.163248,-63.4811,188.703,790.719
43,0,3.11083,2.28757,-0.163065,-62.7885,188.343,789.698
44,0,3.11365,2.28736,-0.160372,-62.5863,187.623,788.387
45,0,3.11171,2.28598,-0.163486,-61.6775,187.4,787.502
46,0,3.11512,2.28784,-0.160589,-61.5623,186.548,786.345
47,0,3.11538,2.2878,-0.158729,-60.9058,186.176,785.482
48,0,3.1146,2.28789,-0.159277,-60.3716,185.713,784.623
49,0,3.11676,2.2883,-0.161631,-60.0752,185.136,783.769
50,0,3.11671,2.28865,-0.162247,-59.5628,184.722,783.069
51,0,3.11429,2.28896,-0.163083,-58.826,184.553,782.55
52,0,3.1158,2.28924,-0.161313,-58.5715,183.981,781.877
53,0,3.11629,2.29003,-0.160374,-58.2608,183.468,781.249
54,0,3.11487,2.28882,-0.159721,-57.597,183.294,780.855
55,0,3.11358,2.28769,-0.160966,-56.9368,183.087,780.541
56,0,3.1157,2.28882,-0.162872,-56.5649,182.674,780.289
57,0,3.11793,2.28941,-0.162509,-56.3152,182.22,780.025
58,0,3.11617,2.291,-0.161514,-56.1376,181.752,779.756
59,0,3.11614,2.29039,-0.161362,-55.7039,181.474,779.656
60,0,3.11569,2.29036,-0.161785,-55.2663,181.188,779.604
61,0,3.11416,2.29006,-0.160811,-54.7752,180.932,779.592
62,0,3.11517,2.29002,-0.159532,-54.2883,180.708,779.616
63,0,3.11464,2.29063,-0.158803,-53.8283,180.4,779.502
64,0,3.11465,2.29093,-0.159983,-53.5636,179.978,779.301
65,0,3.1145,2.29063,-0.16148,-53.3416,179.575,779.029
66,0,3.1155,2.29027,-0.1611,-53.0767,179.07,778.649
67,0,3.11466,2.28936,-0.161302,-52.58,178.825,778.305
68,0,3.11108,2.29043,-0.159699,-52.0074,178.599,778.002
69,0,3.10979,2.29099,-0.157949,-51.6315,178.227,777.651
70,0,3.1114,2.29085,-0.159075,-51.3042,177.738,777.163
71,0,3.11284,2.29234,-0.158675,-51.077,177.223,776.702
72,0,3.11092,2.29332,-0.158452,-50.5606,176.863,776.281
73,0,3.11015,2.29218,-0.158507,-50.1346,176.458,775.858
74,0,3.10918,2.29222,-0.156422,-49.8522,175.868,775.251
75,0,3.11458,2.29167,-0.155358,-49.784,175.081,774.646
76,0,3.11622,2.29219,-0.156081,-49.5034,174.516,774.072
77,0,3.1126,2.29283,-0.157544,-49.1231,174.154,773.495
78,0,3.11188,2.2931,-0.157868,-48.8544,173.609,772.907
79,0,3.11338,2.293,-0.156537,-48.7268,172.903,772.264
80,0,3.11281,2.29212,-0.15536,-48.2862,172.433,771.716
81,0,3.11104,2.29099,-0.15459,-47.7413,172.088,771.234
82,0,3.10728,2.29276,-0.154761,-47.3524,171.689,770.811
83,0,3.1096,2.29372,-0.156297,-47.3522,170.929,770.214
84,0,3.11312,2.2949,-0.155794,-47.3737,170.057,769.594
85,0,3.1138,2.29432,-0.155247,-47.2079,169.385,769.025
86,0,3.11186,2.29248,-0.153974,-46.8162,168.957,768.617
87,0,3.11244,2.29244,-0.155652,-46.6605,168.314,768.161
88,0,3.11344,2.29303,-0.157913,-46.5559,167.655,767.758
89,0,3.11323,2.29419,-0.156926,-46.2722,167.143,767.449
90,0,3.11172,2.29427,-0.157432,-45.9612,166.642,767.174
91,0,3.11004,2.29427,-0.156391,-45.885,165.985,766.801
92,0,3.10874,2.29355,-0.158331,-45.892,165.278,766.381
93,0,3.11147,2.29394,-0.158094,-45.9844,164.445,766.055
94,0,3.11316,2.29345,-0.157827,-45.959,163.704,765.783
95,0,3.11288,2.29364,-0.157433,-45.8118,163.06,765.663
96,0,3.11158,2.29321,-0.156983,-45.5916,162.479,765.656
97,0,3.11087,2.29314,-0.157908,-45.3233,161.906,765.747
98,0,3.11139,2.29464,-0.159644,-45.2037,161.248,765.923
99,0,3.11027,2.29555,-0.158212,-45.208,160.524,766.059
100,0,3.10933,2.29497,-0.15729,-45.1439,159.817,766.322
101,0,3.10993,2.29315,-0.155294,-45.0202,159.162,766.739
102,0,3.10992,2.29538,-0.155599,-45.0994,158.377,767.278
103,0,3.11054,2.29513,-0.155243,-45.0687,157.672,767.889
104,0,3.10705,2.29469,-0.155607,-44.7679,157.183,768.695
105,0,3.10794,2.29315,-0.159435,-44.6747,156.539,769.46
106,0,3.10986,2.29347,-0.158312,-44.7003,155.724,770.266
107,0,3.11098,2.29299,-0.157243,-44.7859,154.831,771.028
108,0,3.11207,2.29342,-0.16001,-44.7428,154.065,771.948
109,0,3.10878,2.29266,-0.160052,-44.3961,153.603,772.923
110,0,3.10629,2.29077,-0.157825,-44.2553,152.962,773.769
111,0,3.10438,2.29152,-0.159668,-44.1942,152.231,774.61
112,0,3.10638,2.29252,-0.160444,-44.2066,151.382,775.425
113,0,3.10639,2.28925,-0.157559,-44.2263,150.523,776.205
114,0,3.10468,2.29036,-0.156653,-44.2114,149.756,777.061
115,0,3.10371,2.2917,-0.157957,-44.15,148.993,777.993
116,0,3.10338,2.28957,-0.155133,-44.0818,148.188,778.744
117,0,3.10583,2.28938,-0.155389,-44.2691,147.15,779.477
118,0,3.10567,2.28963,-0.158081,-44.5426,146.102,780.184
119,0,3.1079,2.28819,-0.157208,-44.6057,145.111,780.958
120,0,3.10921,2.28744,-0.159704,-44.5377,144.245,781.971
121,0,3.103,2.28818,-0.160939,-44.4742,143.507,782.914
122,0,3.10245,2.2854,-0.160488,-44.4209,142.661,783.831
123,0,3.10347,2.28792,-0.157965,-44.7649,141.426,784.709
124,0,3.10419,2.28648,-0.158139,-44.944,140.369,785.622
125,0,3.10417,2.28717,-0.159164,-45.0597,139.279,786.645
126,0,3.10164,2.28574,-0.159759,-44.9831,138.43,787.787
127,0,3.10425,2.28421,-0.161317,-45.1669,137.293,788.78
128,0,3.10426,2.28372,-0.162763,-45.2955,136.217,789.812
129,0,3.10585,2.28189,-0.162818,-45.1237,135.268,791.073
130,0,3.10065,2.28272,-0.166308,-45.2049,134.355,792.131
131,0,3.10147,2.28191,-0.159741,-45.4231,133.11,793.058
132,0,3.10127,2.28331,-0.159791,-45.6271,131.961,793.987
133,0,3.10067,2.28166,-0.161634,-45.7692,130.866,794.782
134,0,3.10077,2.2809,-0.161788,-45.6727,129.837,795.76
135,0,3.09963,2.28203,-0.165293,-45.6981,128.81,796.558
136,0,3.0992,2.27834,-0.164028,-45.589,127.851,797.141
137,0,3.09944,2.28082,-0.161946,-45.8028,126.557,797.583
138,0,3.09842,2.28066,-0.159729,-45.9333,125.442,797.865
139,0,3.09808,2.27994,-0.160618,-45.8906,124.358,798.069
140,0,3.09844,2.27937,-0.163521,-45.9164,123.326,798.087
141,0,3.09858,2.27847,-0.165157,-45.9367,122.218,797.961
142,0,3.09814,2.27929,-0.160596,-46.2113,120.83,797.507
143,0,3.09898,2.27844,-0.163008,-46.1675,119.817,797.16
144,0,3.0997,2.27766,-0.164316,-46.0889,118.756,796.711
145,0,3.09774,2.2774,-0.161208,-46.102,117.673,796.112
146,0,3.09813,2.27763,-0.161933,-45.9955,116.674,795.514
147,0,3.09946,2.27877,-0.168337,-46.0673,115.533,794.769
148,0,3.09857,2.27973,-0.165414,-46.1252,114.441,793.956
149,0,3.09701,2.2801,-0.163032,-46.0619,113.425,793.159
150,0,3.0971,2.27874,-0.163033,-45.99,112.518,792.3
151,0,3.09995,2.2795,-0.165249,-46.0079,111.494,791.459
152,0,3.09824,2.28055,-0.16587,-45.95,110.585,790.678
153,0,3.09946,2.28004,-0.166197,-45.8801,109.615,789.942
154,0,3.10128,2.27873,-0.166787,-45.8405,108.63,789.163
155,0,3.10273,2.27874,-0.16656,-45.6752,107.861,788.616
156,0,3.10129,2.27921,-0.167289,-45.5808,107.063,788.03
157,0,3.09905,2.27875,-0.165048,-45.5667,106.166,787.349
158,0,3.09785,2.27894,-0.163443,-45.5626,105.29,786.774
159,0,3.09951,2.27862,-0.164807,-45.5007,104.475,786.426
160,0,3.0992,2.28016,-0.168923,-45.2737,103.793,786.197
161,0,3.09887,2.27959,-0.168336,-45.1042,103.112,785.945
162,0,3.09921,2.27873,-0.168689,-45.0173,102.344,785.713
163,0,3.09901,2.27924,-0.166105,-44.8549,101.677,785.575
164,0,3.10123,2.27987,-0.164388,-44.7655,100.952,785.388
165,0,3.10043,2.27944,-0.162454,-44.6705,100.389,785.218
166,0,3.09832,2.27906,-0.162839,-44.5525,99.8385,785.042
167,0,3.09909,2.27892,-0.163322,-44.4132,99.2221,784.934
168,0,3.0989,2.27687,-0.162951,-44.187,98.8016,784.866
169,0,3.09862,2.27822,-0.164878,-43.9795,98.3516,784.852
170,0,3.09828,2.27793,-0.166146,-43.7632,97.9808,784.815
