Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
2
3
4,0,0.558794,2.22227,0.000298581,-65.2804,102.796,650.371
5,0,0.555368,2.24614,0.00557075,-65.8764,99.3677,646.793
6,0,0.553004,2.24081,0.00223477,-65.6224,98.0938,645.397
7,0,0.554825,2.23638,0.00571848,-65.1409,97.1449,643.761
8,0,0.554511,2.24688,0.0103712,-64.9131,94.9859,641.431
9,0,0.556599,2.23592,0.0046831,-64.6832,94.1315,640.256
10,0,0.553025,2.24234,0.00676842,-64.5931,92.1014,638.17
11,0,0.550015,2.2481,0.00918764,-64.4059,89.9629,635.916
12,0,0.554051,2.24332,0.00932207,-63.875,88.989,634.644
13,0,0.560609,2.21833,0.00236315,-63.6744,88.7825,633.897
14,0,0.548719,2.24054,0.00572428,-63.9105,85.0263,630.933
15,0,0.552155,2.23285,0.00648234,-63.255,84.101,629.634
16,0,0.559537,2.21104,0.00208078,-62.8119,84.1251,629.116
17,0,0.549469,2.23862,0.00867009,-62.9609,79.9271,625.805
18,0,0.549836,2.2325,0.00716279,-62.6499,78.5948,624.466
19,0,0.553552,2.21444,-0.000822272,-61.7589,78.4024,624.403
20,0,0.551577,2.22363,0.00714149,-62.1903,75.2011,621.57
21,0,0.548111,2.2314,0.00826746,-61.8117,72.9979,619.662
22,0,0.556762,2.22068,0.00869074,-61.2603,72.2494,618.377
23,0,0.552586,2.22471,0.00902227,-61.2511,69.8078,616.328
24,0,0.549021,2.22052,0.00303694,-61.3509,67.6133,614.818
25,0,0.553207,2.21652,0.00791323,-60.5218,66.9015,613.269
26,0,0.550406,2.23522,0.0139872,-60.1874,63.8755,610.314
27,0,0.553833,2.20522,0.000727881,-60.4971,63.1163,609.76
28,0,0.725516,2.47218,-0.148965,-46.118,57.9989,598.997
29,0,0.727604,2.47711,-0.14511,-45.5003,56.2892,596.892
30,0,0.733062,2.47466,-0.142883,-45.0877,54.5458,594.953
31,0,0.738444,2.47083,-0.14699,-44.5308,53.0158,593.339
32,0,0.731483,2.45981,-0.158411,-44.7577,51.6316,591.689
33,0,0.743967,2.46928,-0.148076,-43.1882,50.0542,589.986
34,0,0.501111,-0.0550496,-1.32623,-102.593,138.516,572.013
35,0,0.498962,-0.0571464,-1.32668,-101.907,137.052,570.273
36,0,0.49854,-0.058983,-1.32797,-101.749,135.662,568.169
37,0,0.499512,-0.0594023,-1.32692,-101.296,134.285,566.372
38,0,0.500093,-0.0602212,-1.3293,-101.029,132.931,564.663
39,0,0.504527,-0.0583057,-1.3283,-100.512,131.609,563.207
40,0,0.503685,-0.0569046,-1.32643,-100.043,130.551,561.497
41,0,0.511514,-0.0543841,-1.3275,-99.5562,129.263,560.489
42,0,0.511475,-0.0544368,-1.32845,-99.1788,128.103,559.224
43,0,0.508139,-0.0605236,-1.33091,-98.9322,126.924,558.187
44,0,0.491449,-0.0738943,-1.33088,-98.3714,126.097,557.092
45,0,0.48339,-0.0798504,-1.33156,-97.851,125.204,556.026
46,0,0.489162,-0.0813995,-1.33517,-97.5305,124.067,555.423
47,0,0.540941,-0.0504022,-1.33343,-97.4075,122.34,555.195
48,0,0.552167,-0.0424805,-1.33005,-96.891,121.502,554.459
49,0,0.54102,-0.0475574,-1.32829,-96.4208,120.942,553.282
50,0,0.534407,-0.0508428,-1.32663,-95.9446,120.539,552.247
51,0,0.507829,-0.0624146,-1.32436,-95.3599,120.577,550.67
52,0,0.500163,-0.0670751,-1.32833,-95.1147,119.963,549.577
53,0,0.48525,-0.0839317,-1.33316,-95.1157,119.013,548.897
54,0,0.504062,-0.0761462,-1.33482,-95.1638,117.789,548.489
55,0,0.541708,-0.0552601,-1.33462,-95.1826,116.41,548.221
56,0,0.529334,-0.0664012,-1.33514,-95.1628,116.025,547.385
57,0,0.525726,-0.0622431,-1.32974,-94.6875,116.175,546.165
58,0,0.521886,-0.0612691,-1.32769,-94.3735,116.043,545.291
59,0,0.531531,-0.057008,-1.32697,-94.3923,115.203,544.676
60,0,0.540064,-0.0531967,-1.3308,-94.8017,113.996,543.867
61,0,0.547253,-0.0505704,-1.33324,-95.2085,113.078,543.105
62,0,0.522305,-0.0681477,-1.33417,-94.9066,112.93,542.22
63,0,0.497382,-0.0801857,-1.33265,-94.5439,113.155,541.15
64,0,0.497807,-0.0748867,-1.3318,-94.5534,112.736,540.159
65,0,0.468903,-0.0833228,-1.32693,-94.1151,112.902,538.732
66,0,0.48744,-0.0689697,-1.32435,-94.2716,112.252,538.175
67,0,0.770325,2.4026,-0.135257,-37.3475,19.4959,554.611
68,0,0.76872,2.42786,-0.121235,-36.3912,19.0374,552.957
69,0,0.76721,2.44481,-0.114402,-35.8231,18.2828,551.616
70,0,0.498026,-0.0583377,-1.32252,-94.2383,109.476,535.117
71,0,0.500362,-0.0589749,-1.32152,-94.3877,108.604,534.21
72,0,0.502566,-0.0556693,-1.32194,-94.3053,107.897,533.262
73,0,0.502816,-0.0574468,-1.32318,-94.4606,107.077,532.408
74,0,0.514606,-0.0556735,-1.32077,-94.429,105.792,531.879
75,0,0.521613,-0.0527499,-1.32011,-94.259,104.723,531.213
76,0,0.7455,2.40025,-0.117376,-35.8454,11.9344,546.098
77,0,0.810163,2.46602,-0.16065,-36.6368,15.993,545.232
78,0,0.773226,2.43524,-0.119615,-36.5157,11.5925,543.166
79,0,0.809929,2.4574,-0.128899,-38.1352,12.3479,541.827
80,0,0.822011,2.46279,-0.140441,-38.5041,12.337,541.204
81,0,0.796944,2.42908,-0.157192,-37.7729,11.0794,541.585
82,0,0.774422,2.44198,-0.160326,-35.1805,10.429,540.727
83,0,0.764926,2.44147,-0.149943,-35.0127,8.80577,539.683
84,0,0.760066,2.46066,-0.123232,-34.8524,6.90877,537.627
85,0,0.762227,2.46795,-0.12865,-34.6209,6.43321,536.82
86,0,0.769193,2.4636,-0.139839,-34.0615,6.49041,536.581
87,0,0.771298,2.45345,-0.146481,-33.9623,5.82199,536.601
88,0,0.767991,2.4496,-0.146046,-34.4058,4.35326,536.086
89,0,0.775115,2.45844,-0.144701,-33.5843,3.88667,535.62
90,0,0.765149,2.46024,-0.138397,-34.1266,2.11306,534.792
91,0,0.466007,-0.08407,-1.34348,-94.469,92.4346,518.309
92,0,0.477916,-0.0727348,-1.33663,-94.5818,90.9464,518.152
93,0,0.484621,-0.0680989,-1.32622,-94.5077,89.1542,517.708
94,0,0.483702,-0.0667533,-1.31912,-94.2305,87.7018,517.333
95,0,0.476966,-0.0726085,-1.32071,-94.1953,86.6381,517.14
96,0,0.46161,-0.0852184,-1.32408,-94.1296,85.6933,517.073
97,0,0.480207,-0.0725697,-1.32499,-94.4856,84.3492,517.133
98,0,0.486004,-0.0684427,-1.3226,-94.5103,83.1356,517.111
99,0,0.496585,-0.0612519,-1.3211,-94.7577,82.0411,517.114
100,0,-0.925027,-2.54913,0.0958933,-88.2562,84.9478,546.913
101,0,-0.923551,-2.55201,0.0964334,-88.4904,83.7395,547.13
102,0,-0.924221,-2.55797,0.0986068,-88.033,81.635,547.668
103,0,-0.925375,-2.56055,0.101646,-87.5934,79.7495,548.114
104,0,-0.922209,-2.55977,0.100539,-87.423,78.6966,548.199
105,0,-0.918763,-2.56036,0.0985678,-87.4309,77.7189,548.123
106,0,-0.969339,-3.9289,-0.0254141,-49.7893,-10.676,542.259
107,0,-0.979833,-3.93628,-0.0172248,-49.5525,-10.9054,542.897
108,0,-0.99572,-3.94319,-0.0140151,-49.4806,-11.1376,543.314
109,0,0.55144,-0.0435441,-1.31968,-93.9225,71.5645,518.747
110,0,0.547077,-0.0443882,-1.31965,-93.7774,70.8507,518.465
111,0,0.500529,-0.05729,-1.31829,-93.4671,71.6361,516.572
112,0,0.496136,-0.0624366,-1.32078,-93.353,70.9904,516.48
113,0,0.496025,-0.0626239,-1.32202,-93.1733,70.4955,516.391
114,0,0.491637,-0.0665708,-1.32281,-92.9524,70.0218,516.374
115,0,0.489728,-0.0669289,-1.32223,-92.5576,69.5247,516.313
116,0,0.490043,-0.0678883,-1.3226,-92.1685,68.9886,516.205
117,0,0.488847,-0.0688501,-1.3235,-91.7319,68.5322,516.07
118,0,0.48999,-0.0686131,-1.32431,-91.3717,67.9483,515.855
119,0,0.491673,-0.0692765,-1.32482,-91.0917,67.4976,515.654
120,0,0.487133,-0.0735083,-1.32583,-90.8466,67.1324,515.315
121,0,0.473338,-0.0841416,-1.32633,-90.3166,66.9886,514.919
122,0,0.477893,-0.079057,-1.32418,-89.85,66.7709,514.452
123,0,0.486971,-0.0699139,-1.32049,-89.2774,66.5432,513.86
124,0,0.490784,-0.0674965,-1.321,-88.9155,66.2349,513.476
125,0,0.487607,-0.0695891,-1.32116,-88.4404,65.9786,513.131
126,0,0.484776,-0.072653,-1.32395,-87.9439,65.5589,512.813
127,0,0.488293,-0.0695413,-1.3241,-87.4045,65.1933,512.585
128,0,0.464896,-0.0909012,-1.32817,-86.8031,64.875,512.302
129,0,0.459971,-0.0950897,-1.32727,-86.2077,64.6386,512.153
130,0,0.464597,-0.0902757,-1.32643,-85.7417,64.472,512.21
131,0,0.468584,-0.0857888,-1.32475,-85.3546,64.2918,512.384
132,0,0.477773,-0.0786205,-1.3245,-84.8047,63.9481,512.554
133,0,0.53207,2.13887,-0.00025276,-38.4101,-19.9304,541.631
134,0,0.533556,2.14144,-0.00195307,-37.9252,-20.2062,541.778
135,0,0.538541,2.147,0.000775284,-37.4915,-20.6661,541.754
136,0,0.541606,2.15552,0.00476983,-36.637,-21.4081,542
137,0,0.603621,2.23899,-0.00508239,-39.4523,-14.8751,543.23
138,0,0.626032,2.26853,-0.00773669,-39.9363,-13.2106,543.65
139,0,0.629918,2.26658,-0.00900173,-39.6377,-13.5593,543.693
140,0,0.629135,2.26946,-0.00900668,-39.2774,-14.0779,543.369
141,0,0.623311,2.26233,-0.00705549,-38.6696,-15.1685,542.871
142,0,0.608561,2.24034,-0.00353981,-37.9271,-17.3463,541.665
143,0,0.596899,2.21922,-0.0011799,-37.4083,-19.0511,540.638
144,0,0.590766,2.20873,0.000691033,-36.9724,-20.2351,539.465
145,0,0.587076,2.18803,-0.00393566,-36.7886,-21.4005,539.026
146,0,0.592341,2.20452,-0.00177211,-36.4484,-21.0139,538.59
147,0,0.59265,2.19619,-0.00419198,-36.2373,-21.3879,538.305
148,0,0.594912,2.20408,-0.00164643,-35.8478,-21.4575,537.841
149,0,0.59651,2.2031,-0.00287515,-35.5635,-21.6399,537.778
150,0,0.60246,2.21002,-0.00439132,-35.4643,-21.4886,537.857
151,0,0.601897,2.19269,-0.00707101,-35.4703,-22.6997,537.419
152,0,0.604266,2.19604,-0.00734854,-35.261,-23.2283,536.97
153,0,0.596681,2.18113,-0.00492609,-34.8768,-24.7548,536.161
154,0,2.65539,1.82478,-0.32086,-45.5014,-65.1002,512.487
155,0,2.65873,1.8248,-0.318886,-45.2885,-65.5326,512.097
156,0,2.66283,1.83045,-0.314884,-45.2392,-65.8075,511.58
157,0,2.66426,1.83431,-0.31195,-45.2853,-66.189,511.177
158,0,2.66565,1.8335,-0.31344,-45.2975,-66.6951,510.878
159,0,2.65549,1.83918,-0.320484,-45.659,-66.8828,510.392
160,0,2.65331,1.83692,-0.322975,-45.7699,-67.4674,510.29
161,0,2.63035,1.83018,-0.349544,-46.3273,-68.0791,509.96
