Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.0435488,-0.0129434,1.63609,-50.3852,67.014,634.117
2,0,0.0447052,-0.0148441,1.63882,-51.2993,66.5835,634.466
3,0,0.0461554,-0.0147957,1.63897,-52.2804,65.8924,634.803
4,0,0.044459,-0.0112094,1.63638,-53.278,65.0565,635.125
5,0,0.042817,-0.0109311,1.63602,-54.3641,64.4221,635.468
6,0,0.0420402,-0.010907,1.63682,-55.4146,63.6996,635.722
7,0,0.044404,-0.0126694,1.63662,-56.4411,63.0064,635.988
8,0,0.0435224,-0.0119461,1.63528,-57.5171,62.1874,636.125
9,0,0.0431165,-0.0130336,1.63739,-58.3415,61.6114,636.392
10,0,0.0448733,-0.0127091,1.63784,-59.2446,60.9384,636.731
11,0,0.0452192,-0.011006,1.63738,-60.2607,60.183,637.023
12,0,0.0436619,-0.0101874,1.63483,-61.3451,59.2581,637.219
13,0,0.0408804,-0.00931034,1.63563,-62.2889,58.4926,637.402
14,0,0.0437542,-0.0116436,1.63559,-63.1892,57.7697,637.578
15,0,0.0448756,-0.0116517,1.63425,-64.158,56.8263,637.702
16,0,0.043996,-0.0106691,1.63516,-65.1399,56.081,637.879
17,0,0.0431384,-0.0109485,1.63834,-65.8924,55.3966,638.112
18,0,0.0450359,-0.0107798,1.63752,-66.714,54.5409,638.274
19,0,0.0446325,-0.0096256,1.63549,-67.6189,53.591,638.429
20,0,0.0413742,-0.00860015,1.63479,-68.4732,52.6067,638.454
21,0,0.0419407,-0.00938666,1.63606,-69.2815,51.7594,638.527
22,0,0.0431743,-0.0096376,1.63435,-70.2138,50.6834,638.518
23,0,0.0420745,-0.00971689,1.63458,-71.1586,49.6279,638.424
24,0,0.0406242,-0.010497,1.63678,-71.9206,48.8907,638.546
25,0,0.0437036,-0.0112217,1.63774,-72.4916,48.0721,638.665
26,0,0.0452722,-0.012964,1.63622,-73.315,46.9901,638.621
27,0,0.0427054,-0.01006,1.63638,-74.1523,46.0395,638.696
28,0,0.0429264,-0.0085803,1.63782,-74.8474,45.1823,638.774
29,0,0.042274,-0.0072848,1.63662,-75.6176,44.251,638.849
30,0,0.0402537,-0.00723223,1.63438,-76.6826,43.0158,638.767
31,0,0.0381105,-0.00725251,1.63544,-77.6061,42.0544,638.706
32,0,0.0421167,-0.00704354,1.6355,-78.1976,41.4018,638.929
33,0,0.0428266,-0.00927174,1.63568,-79.0743,40.3967,638.96
34,0,0.0404994,-0.00970683,1.63567,-80.0921,39.4027,638.916
35,0,0.0419259,-0.0081534,1.63752,-80.6933,38.7088,639.22
36,0,0.0436175,-0.00795438,1.63711,-81.3501,37.937,639.566
37,0,0.0409069,-0.00736447,1.63697,-82.5212,37.0388,639.692
38,0,0.0385273,-0.00625569,1.63498,-83.6255,36.0816,639.775
39,0,0.0399329,-0.00499906,1.63448,-84.3329,35.4069,639.998
40,0,0.0419341,-0.00664123,1.63491,-85.2803,34.7227,640.109
