Objects
230,0,-1.63618,2.79686,0.0533223,3.58132,403.719,788.504
231,0,-1.63814,2.79595,0.0549317,4.43199,410.513,788.283
232,0,-1.63626,2.79632,0.0607317,5.31321,417.396,788.01
233,0,-1.64255,2.79992,0.0421176,5.40498,423.772,787.949
234,0,-1.63775,2.79965,0.0565883,6.60342,431.018,787.659
235,0,-1.63463,2.79784,0.0520729,7.41335,438.036,787.874
236,0,-1.63746,2.79512,0.0459235,8.07663,445.039,787.837
237,0,-1.63866,2.79396,0.0582713,9.1672,452.6,787.533
238,0,-1.63799,2.79526,0.0527704,9.82331,459.648,787.539
239,0,-1.64032,2.79593,0.0557303,10.6682,467.039,787.457
240,0,-1.63793,2.79613,0.0569796,11.4444,474.4,787.462
241,0,-1.64101,2.79414,0.0487077,11.8931,481.807,787.509
242,0,-1.63796,2.79562,0.0475448,12.9812,489.368,787.733
243,0,-1.64325,2.79613,0.0418537,13.4776,496.927,787.729
244,0,-1.6408,2.79722,0.0558289,14.4117,504.702,787.424
245,0,-1.63762,2.79396,0.0547186,15.3097,512.541,787.729
246,0,-1.63828,2.79082,0.056206,16.121,520.472,787.786
247,0,-1.63932,2.79079,0.056397,16.9951,528.396,787.88
248,0,-1.64338,2.79255,0.0532957,17.3237,536.11,787.738
249,0,-1.64556,2.79434,0.0451285,17.9384,543.833,787.919
250,0,-1.64451,2.79587,0.0456845,18.9206,551.833,787.979
251,0,-1.64261,2.79404,0.0502367,19.5463,560.038,787.89
252,0,-1.63888,2.79164,0.0486873,20.5032,568.198,788.186
253,0,-1.63784,2.79052,0.0498171,21.1404,576.401,788.08
254,0,-1.64147,2.79003,0.0514025,21.6528,584.503,787.851
255,0,-1.64147,2.79077,0.0546376,22.4732,592.764,787.731
256,0,0.270952,0.249043,1.43243,23.5388,599.246,786.907
257,0,0.270283,0.251391,1.43302,24.5213,607.285,786.611
258,0,0.275107,0.263041,1.43443,25.6066,615.173,785.844
259,0,0.272213,0.281908,1.43501,27.248,622.695,785.196
260,0,0.271516,0.295955,1.43774,29.2069,630.123,784.328
261,0,0.274011,0.305693,1.43857,31.537,637.179,783.372
262,0,0.26126,0.316089,1.43785,34.6448,643.413,783.291
263,0,0.264534,0.325122,1.44246,38.0638,649.707,782.212
264,0,0.271194,0.317831,1.44695,42.8007,655.51,781.666
265,0,0.265954,0.322978,1.44304,47.6068,659.871,781.557
266,0,0.268543,0.317748,1.44363,53.4446,664.09,781.483
267,0,0.262009,0.3145,1.44355,60.3445,667.403,782.241
268,0,0.274238,0.301944,1.44929,68.3828,670.773,782.386
269,0,0.274044,0.30241,1.45218,76.3855,672.954,782.695
270,0,0.263636,0.299694,1.44518,84.7048,673.83,783.756
271,0,0.260294,0.30093,1.44607,93.8752,674.535,784.436
272,0,0.268366,0.294352,1.44782,104.155,675.179,785.005
273,0,0.273461,0.28876,1.44991,114.937,675.195,785.708
274,0,0.279825,0.277767,1.44898,126.026,674.558,786.409
275,0,0.274529,0.273874,1.44645,137.349,673.183,787.428
276,0,0.272204,0.2477,1.43555,148.79,669.931,789.282
277,0,0.281082,0.251704,1.43708,161.072,668.393,789.401
278,0,0.271778,0.2361,1.433,173.271,665.362,790.864
279,0,0.279317,0.242908,1.43693,185.784,663.079,790.627
280,0,0.273025,0.232743,1.43261,198.549,659.468,791.82
281,0,0.279743,0.246149,1.43493,211.37,656.545,791.195
282,0,0.287154,0.22631,1.43032,224.688,652.664,791.986
283,0,0.275946,0.232221,1.43893,237.838,649.221,792.342
284,0,0.28227,0.223879,1.4345,251.065,644.811,792.675
285,0,0.27496,0.214353,1.43088,264.597,640.273,793.859
286,0,0.277568,0.225981,1.43134,277.515,635.743,793.219
287,0,0.289383,0.214574,1.44258,291.454,630.188,793.457
288,0,0.278047,0.203744,1.44158,305.109,625.073,794.633
289,0,0.289078,0.200154,1.44316,318.176,620.589,794.05
290,0,0.301116,0.194352,1.44354,331.297,615.134,793.856
291,0,0.285263,0.198409,1.44488,344.302,610.148,794.568
292,0,0.299535,0.197909,1.44623,357.162,604.591,794.187
293,0,0.294671,0.198512,1.44551,369.788,598.586,794.783
294,0,0.289457,0.186443,1.44307,382.604,593.474,795.169
295,0,1.57962,-2.38935,0.124002,319.624,654.654,827.779
296,0,1.63557,-2.37109,0.0977945,332.817,651.435,826.246
297,0,1.64118,-2.36306,0.103469,344.943,646.081,826.231
298,0,1.64972,-2.36315,0.101639,356.874,640.757,825.9
299,0,1.64019,-2.36331,0.102164,368.662,635.874,826.552
300,0,1.64396,-2.36016,0.106664,379.208,630.412,826.683
301,0,1.64742,-2.37112,0.100779,389.77,624.984,826.72
302,0,1.66053,-2.36431,0.108208,400.287,619.068,826.922
303,0,1.66521,-2.3646,0.106114,410.419,613.745,827.525
304,0,1.65363,-2.37372,0.1022,420.996,609.405,827.96
305,0,1.65596,-2.35995,0.120046,430.88,603.675,828.876
306,0,1.66478,-2.36637,0.110153,439.994,598.531,829.505
307,0,1.64911,-2.36479,0.124632,449.564,593.675,830.336
308,0,1.66013,-2.36585,0.117541,458.354,588.733,831.053
309,0,1.64955,-2.36796,0.117944,466.871,583.797,832.361
310,0,1.65851,-2.36488,0.121556,475.226,578.856,832.927
311,0,1.65477,-2.36691,0.117938,483.162,574.15,833.813
312,0,1.6607,-2.36808,0.116077,490.747,569.438,834.529
313,0,1.65586,-2.35596,0.125605,498.229,564.605,835.79
314,0,1.66035,-2.36165,0.124306,505.175,560.251,835.98
315,0,1.653,-2.35697,0.128243,511.918,555.872,836.924
316,0,1.64983,-2.3615,0.132237,518.388,551.475,837.228
317,0,1.65504,-2.35528,0.130731,524.444,547.228,837.637
318,0,1.66705,-2.34249,0.128479,530.105,542.447,838.656
319,0,1.65173,-2.36274,0.128483,536.042,538.885,838.454
320,0,1.6581,-2.34888,0.126457,541.236,534.27,839.652
321,0,1.65788,-2.35738,0.12765,546.347,530.723,839.305
322,0,1.59436,-2.46499,-0.422045,545.538,528.655,820.947
323,0,1.60832,-2.46025,-0.436188,549.129,524.209,821.816
324,0,1.59628,-2.44705,-0.45547,552.129,520.148,822.134
325,0,1.59371,-2.46214,-0.426983,557.692,517.437,822.396
326,0,1.59684,-2.45767,-0.445515,559.285,512.286,822.898
327,0,1.58551,-2.47245,-0.432953,563.672,508.952,823.317
328,0,1.58395,-2.46985,-0.419463,567.474,506.48,824.374
329,0,1.585,-2.45968,-0.434773,569.18,502.619,824.572
330,0,1.57818,-2.46356,-0.431598,571.583,498.814,825.05
331,0,1.5384,-2.49114,-0.449572,575.133,493.959,825.255
332,0,1.57746,-2.46521,-0.436979,576.585,492.172,826.49
333,0,1.57155,-2.45789,-0.43251,579.68,490.416,827.277
334,0,1.5596,-2.47232,-0.414391,582.849,487.693,827.582
335,0,1.55508,-2.46941,-0.436428,584.816,483.508,827.501
336,0,1.56727,-2.46918,-0.425877,587.334,482.006,829.016
337,0,1.71087,-2.38478,-0.465784,583.241,480.684,831.936
338,0,1.69601,-2.39436,-0.467431,585.925,478.001,831.905
339,0,1.68453,-2.40258,-0.465756,588.394,475.379,832.142
340,0,1.5326,-2.52443,-0.445333,596.804,469.679,830.404
341,0,1.71875,-2.38117,-0.467989,590.751,472.429,833.729
342,0,1.71841,-2.37903,-0.462523,592.219,470.563,833.947
343,0,1.56296,-2.49581,-0.449573,600.333,464.962,831.767
344,0,1.60878,-2.44706,-0.446127,599.414,464.77,832.227
345,0,1.56394,-2.47066,-0.436299,602.12,462.383,831.668
346,0,1.54197,-2.48403,-0.428675,604.146,460.976,831.691
347,0,1.55106,-2.48181,-0.427725,604.868,460.434,832.59
348,0,1.56962,-2.47494,-0.431412,604.91,460.008,833.753
349,0,1.55685,-2.48075,-0.427743,605.987,459.389,834.07
350,0,1.5661,-2.47501,-0.424674,606.21,459.583,834.918
351,0,1.56798,-2.47056,-0.423427,606.388,459.68,835.538
352,0,1.55976,-2.47045,-0.42539,606.535,459.284,835.739
353,0,1.56444,-2.4729,-0.423595,606.256,459.148,836.505
354,0,1.54549,-2.48249,-0.413883,607.042,460.018,837.364
355,0,1.54625,-2.47978,-0.41744,606.669,460.406,838.283
356,0,1.55111,-2.48173,-0.411281,606.159,461.272,839.395
357,0,1.55698,-2.47692,-0.41606,605.122,462.439,840.385
358,0,1.55358,-2.47002,-0.418699,604.457,463.226,841.097
359,0,1.5543,-2.46872,-0.419095,603.422,464.283,841.707
360,0,1.56193,-2.46361,-0.424731,602.137,465.995,842.492
361,0,1.55875,-2.46302,-0.425833,601.049,467,843.029
362,0,1.54955,-2.4703,-0.420959,600.221,468.011,843.299
363,0,1.5527,-2.46854,-0.42157,598.813,469.768,844.149
364,0,1.54706,-2.47101,-0.426205,597.616,470.211,844.274
365,0,1.54302,-2.47207,-0.426667,596.268,471.451,844.607
366,0,1.55113,-2.46539,-0.428902,594.646,474.064,845.764
367,0,1.5326,-2.47769,-0.430785,593.541,473.991,845.462
368,0,1.54361,-2.47062,-0.431823,591.808,476.819,846.647
369,0,1.54208,-2.46982,-0.437461,590.152,477.75,846.985
370,0,1.55543,-2.46184,-0.437708,588.384,480.886,848.372
371,0,1.55479,-2.46576,-0.4362,586.835,482.228,848.804
372,0,1.56894,-2.45793,-0.435395,585.02,485.344,850.315
373,0,1.57718,-2.4556,-0.439516,582.945,486.715,850.693
374,0,1.57322,-2.45483,-0.437423,581.784,489.495,851.72
375,0,1.55396,-2.45738,-0.437564,580.99,491.542,852.243
376,0,0.301668,0.387777,1.52482,589.656,493.192,864.404
377,0,0.303131,0.364153,1.52606,587.732,494.567,866.998
378,0,0.308159,0.377683,1.53681,585.927,497.19,867.166
379,0,-1.69386,2.82572,0.460401,579.557,497.142,855.783
380,0,-1.72707,2.82515,0.442241,578.841,500.765,856.565
381,0,-1.70985,2.83107,0.480237,576.178,501.692,856.53
382,0,-1.71372,2.82922,0.483196,574.948,504.032,857.852
383,0,-1.67074,2.85311,0.476529,574.299,504.166,858.29
384,0,-1.70655,2.82124,0.482578,573.027,507.527,860.276
385,0,-1.7326,2.80735,0.491374,570.902,509.752,861.833
386,0,-1.75589,2.79105,0.485987,569.828,513.171,863.577
387,0,-1.73605,2.80663,0.483932,569.779,514.306,864.084
388,0,-1.72663,2.81148,0.49596,568.536,514.64,864.878
389,0,-1.77433,2.7711,0.509456,566.409,517.426,867.221
390,0,-1.75931,2.78814,0.504779,566.951,519.778,868.208
391,0,-1.76875,2.78463,0.500916,566.449,521.909,869.316
392,0,-1.77175,2.78097,0.4987,566.039,523.521,870.273
393,0,-1.76076,2.78602,0.501442,565.964,524.146,870.885
394,0,-1.73635,2.80438,0.501016,566.637,524.693,871.202
395,0,-1.75369,2.78824,0.495487,566.238,527.579,872.866
396,0,-1.7651,2.78063,0.492067,566.015,529.089,873.711
397,0,-1.77812,2.77524,0.497386,565.535,529.535,874.159
398,0,-1.77711,2.77392,0.49668,565.561,530.807,874.566
399,0,-1.77221,2.77954,0.493835,566.056,532.038,874.981
400,0,-1.75916,2.78501,0.486852,566.708,533.11,875.354
401,0,-1.75235,2.78914,0.486186,567.137,533.355,875.468
402,0,-1.76091,2.78338,0.494072,566.989,534.482,875.783
403,0,-3.04094,1.21451,-1.40307,633.354,630.372,829.823
404,0,-3.04876,1.16313,-1.38383,631.832,626.01,827.846
405,0,-3.045,1.17101,-1.36172,632.092,627.428,828.3
406,0,-3.04211,1.17816,-1.35162,632.562,628.857,828.657
407,0,-3.04332,1.17623,-1.3516,632.864,629.339,828.563
408,0,-3.04432,1.17152,-1.3549,633.203,629.729,828.39
409,0,-1.7394,2.78587,0.470626,570.144,540.338,876.258
410,0,-1.73028,2.79271,0.459096,570.842,541.141,876.03
411,0,-1.71427,2.80226,0.446985,571.706,541.356,875.474
412,0,-1.71122,2.80973,0.460705,572.306,541.444,874.904
413,0,-1.71633,2.80297,0.460251,572.397,541.87,874.681
414,0,-1.72535,2.80334,0.479698,572.432,541.727,874.251
415,0,-1.74383,2.78847,0.488708,572.182,543.004,874.886
416,0,-1.72424,2.79903,0.470268,573.202,543.712,874.728
417,0,-1.72844,2.79916,0.478528,573.468,544.081,874.741
418,0,-1.7456,2.79083,0.491804,573.265,544.802,875.169
419,0,-1.75128,2.78664,0.489525,573.411,545.69,875.619
420,0,-1.74936,2.78638,0.478446,573.792,546.572,875.989
421,0,-1.75429,2.78179,0.477003,573.89,547.118,876.353
422,0,-1.76118,2.7782,0.479858,573.921,547.598,876.673
423,0,-1.76266,2.77834,0.481221,574.131,547.95,876.857
424,0,-1.77321,2.77457,0.493582,573.921,548.073,877.111
425,0,-1.76663,2.7835,0.488483,574.602,548.66,877.316
426,0,-1.76461,2.78454,0.489647,574.846,549.143,877.526
427,0,-1.76182,2.78649,0.489466,575.065,549.228,877.553
428,0,-1.76085,2.78693,0.491036,575.279,549.357,877.585
429,0,-1.75651,2.78913,0.490023,575.547,549.425,877.598
430,0,-1.74908,2.79261,0.480986,576.025,549.628,877.654
431,0,-1.7443,2.79487,0.480911,576.262,549.653,877.459
432,0,-1.74612,2.79324,0.484591,576.372,549.828,877.467
433,0,-1.74494,2.79245,0.481552,576.624,550.054,877.459
434,0,-1.74842,2.79112,0.489311,576.674,550.218,877.301
435,0,-1.74844,2.79105,0.488699,576.847,550.497,877.236
436,0,-1.75232,2.793,0.498966,576.943,551.143,876.998
437,0,-1.76206,2.78185,0.497066,576.6,551.491,877.048
438,0,-1.77498,2.76989,0.497915,576.189,551.942,877.046
439,0,-1.77627,2.7696,0.494587,576.402,552.573,876.877
440,0,-1.7783,2.76905,0.496176,576.529,552.963,876.616
441,0,-1.75763,2.78344,0.479151,577.656,553.83,876.18
442,0,-1.75704,2.78391,0.478371,577.748,554.017,875.852
443,0,-1.75565,2.78411,0.481284,577.803,554.286,875.665
444,0,-1.75905,2.78323,0.482673,577.792,554.469,875.439
445,0,-1.76386,2.77981,0.488121,577.646,554.613,875.281
446,0,-1.76347,2.7799,0.493213,577.648,554.744,875.064
447,0,-1.76258,2.77917,0.495368,577.622,554.813,874.797
448,0,-1.75684,2.77869,0.488024,577.721,555.13,874.693
449,0,-1.75493,2.77611,0.483136,577.69,555.257,874.561
450,0,-1.75707,2.77568,0.483788,577.657,555.28,874.507
451,0,-1.76695,2.769,0.492063,577.278,555.462,874.702
452,0,-1.76963,2.77089,0.490221,577.287,555.446,874.748
453,0,-1.77713,2.76883,0.485913,577.198,555.477,875.11
454,0,-1.77225,2.77177,0.491812,577.134,555.72,874.986
455,0,-1.76057,2.77852,0.478126,577.644,556.222,875.174
456,0,-1.77245,2.77434,0.49382,577.139,556.342,875.488
457,0,-1.77067,2.77723,0.499386,577.162,556.653,875.75
458,0,-1.77116,2.77842,0.495495,577.185,556.708,876.059
459,0,-1.76433,2.78156,0.492277,577.402,556.799,876.142
460,0,-1.75273,2.78108,0.48225,577.789,557.284,875.109
461,0,-1.76653,2.77633,0.494616,577.415,556.902,871.525
462,0,-1.75626,2.78446,0.474897,578.573,557.301,865.045
463,0,-1.758,2.76855,0.492564,578.401,557.655,854.022
464,0,-1.75308,2.77808,0.502007,579.37,557.777,839.067
465,0,-1.76269,2.77245,0.501376,579.833,557.73,820.374
466,0,-1.75886,2.77512,0.508565,581.017,557.423,798.848
467,0,-1.76589,2.76548,0.528862,581.262,557.187,774.431
468,0,-1.75708,2.77836,0.530714,582.794,557.431,748.568
469,0,-1.76398,2.76867,0.544026,583.615,557.636,721.826
470,0,-1.76648,2.77264,0.551101,584.596,557.337,693.247
471,0,-1.75925,2.77665,0.559336,585.795,557.699,664.787
472,0,-1.7803,2.77042,0.577499,586.146,558.133,635.726
473,0,-1.78286,2.76547,0.580201,586.757,558.429,606.43
474,0,-1.78527,2.76203,0.596191,587.656,559.207,577.295
475,0,-1.77674,2.76642,0.591078,588.543,559.232,547.121
476,0,-1.78036,2.76025,0.587029,589.175,559.954,517.356
477,0,-1.78345,2.75637,0.601949,589.853,560.828,487.946
478,0,-1.9261,2.66897,0.598066,585.659,565.073,460.131
479,0,-1.92735,2.67785,0.602219,586.347,565.777,429.632
480,0,-1.8975,2.70425,0.600818,588.362,565.947,398.804
481,0,-1.89604,2.70339,0.608182,588.872,566.472,368.876
482,0,-1.95297,2.67397,0.614239,587.637,568.439,339.759
483,0,-1.88877,2.72251,0.612243,590.273,567.293,308.588
484,0,-1.89935,2.71663,0.620035,590.287,568.02,279.511
485,0,-1.92633,2.71326,0.615349,589.821,568.87,250.526
486,0,-1.90342,2.73733,0.615306,590.808,567.725,221.281
487,0,-1.94587,2.71261,0.619411,589.937,569.066,194.414
488,0,-1.92481,2.71249,0.649534,590.403,566.969,165.442
489,0,-1.90314,2.75894,0.614912,592.253,568.793,136.704
490,0,-1.92049,2.72851,0.645215,591.373,568.15,110.753
491,0,-1.92502,2.72934,0.643143,592.02,567.862,85.4188
492,0,-1.89801,2.7722,0.625678,594.278,568.333,61.3611
493,0,-1.92193,2.78376,0.602108,594.403,569.664,54.7418
494,0,-1.97718,2.78076,0.566533,593.961,572.39,60.3975
