Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.378161,3.11969,-0.395203,-41.3112,82.2843,24.2082
2,0,0.37717,3.11919,-0.395704,-41.3017,82.2436,24.2198
3,0,0.377637,3.12099,-0.396042,-41.3157,82.2368,24.2618
4,0,0.377838,3.12056,-0.396352,-41.3572,82.1871,24.2631
5,0,0.379104,3.12087,-0.396687,-41.3775,82.1571,24.3141
6,0,0.378395,3.12067,-0.39613,-41.3391,82.1642,24.2818
7,0,0.377325,3.12048,-0.395665,-41.31,82.2382,24.2135
8,0,0.378152,3.1209,-0.396168,-41.3066,82.1661,24.2867
9,0,0.377466,3.11971,-0.395551,-41.3016,82.2307,24.2362
10,0,0.377411,3.11991,-0.395582,-41.2904,82.2257,24.2206
11,0,0.377864,3.12006,-0.395873,-41.3406,82.187,24.2769
12,0,0.377663,3.1192,-0.396602,-41.3463,82.2152,24.2122
13,0,0.378208,3.11864,-0.394166,-41.3296,82.3129,24.195
14,0,0.379932,3.11878,-0.393594,-41.3034,82.2971,24.1693
15,0,0.381168,3.11936,-0.393684,-41.2814,82.2323,24.1987
16,0,0.383136,3.1198,-0.39356,-41.1889,82.2524,24.1563
17,0,0.38527,3.11704,-0.392576,-41.1439,82.3457,24.0381
18,0,0.392118,3.11455,-0.392501,-40.9755,82.4142,23.9
19,0,0.416621,3.11619,-0.392936,-40.8052,82.5723,24.166
20,0,0.461586,3.10923,-0.390407,-40.8913,82.2492,25.1308
21,0,0.497012,3.10686,-0.37916,-40.1264,83.0246,26.0161
22,0,0.55442,3.08808,-0.372284,-39.9837,82.3298,30.76
23,0,0.591146,3.10874,-0.376405,-38.8886,84.2949,37.4892
24,0,0.62429,3.10006,-0.356243,-37.3702,86.4174,49.0805
25,0,0.694002,3.08293,-0.339729,-36.5016,86.3847,67.1714
26,0,0.743547,3.1061,-0.339627,-34.6139,89.0675,87.4211
27,0,0.809675,3.07165,-0.325421,-33.2294,88.9842,113.201
28,0,0.861313,3.08418,-0.316757,-30.4698,91.4364,141.474
29,0,0.922682,3.0811,-0.302317,-27.7183,92.2197,174.886
30,0,1.0012,3.03299,-0.292383,-25.8058,91.1975,213.284
31,0,1.05947,3.01125,-0.288658,-22.7007,91.6637,254.614
32,0,1.12407,2.99046,-0.28211,-19.3401,92.1134,300.219
33,0,1.17581,2.96791,-0.283818,-15.8392,92.5783,348.587
34,0,1.23902,2.94496,-0.266206,-12.031,93.0115,400.34
35,0,1.3167,3.00637,-0.246933,-9.15557,94.9468,452.24
36,0,1.37805,2.9835,-0.229733,-5.58589,95.1781,507.017
37,0,1.43839,2.96537,-0.20804,-1.95835,95.9014,562.81
38,0,1.49893,2.94093,-0.186076,1.53695,96.8459,618.366
39,0,1.55247,2.90906,-0.174614,4.74092,97.5658,672.06
40,0,0.109045,3.28248,0.126759,-1.97602,31.1173,702.786
41,0,0.131426,3.3139,0.0960051,0.101531,36.2561,747.725
42,0,0.151867,3.32933,0.0778544,3.14464,39.6793,788.304
43,0,-2.72317,0.245752,-0.11406,8.16598,38.2276,833.669
44,0,-2.72585,0.249649,-0.107761,11.0404,39.8595,864.28
45,0,-2.72602,0.253215,-0.102086,14.2272,41.2511,889.411
46,0,-0.105475,0.176879,-1.75851,40.9684,5.92011,878.54
47,0,-0.108695,0.176953,-1.76763,44.9829,7.39239,893.462
48,0,-0.107163,0.17617,-1.76718,48.6755,8.35129,904.171
49,0,-0.107582,0.178565,-1.76883,52.5189,9.95098,910.832
50,0,-0.125962,0.178333,-1.77253,56.3498,11.8249,913.428
51,0,-0.118674,0.176331,-1.76929,59.6621,13.2384,914.003
52,0,-0.110552,0.17478,-1.76908,62.9274,15.3368,912.151
53,0,-0.110467,0.175207,-1.76909,65.8549,17.5395,907.505
54,0,-0.115397,0.174614,-1.7675,68.5403,20.3974,900.525
55,0,-2.70076,0.256938,-0.147616,44.9251,58.45,924.12
56,0,-2.75196,0.205162,-0.073519,47.3014,66.2595,910.699
57,0,-2.75049,0.206845,-0.0762764,49.323,70.301,898.621
58,0,-1.10645,-1.92223,-0.451979,70.9792,124.915,895.748
59,0,-1.10303,-1.92157,-0.452082,72.0678,130.256,881.675
60,0,-1.1079,-1.93067,-0.447508,72.8303,136.038,867.265
61,0,-1.10913,-1.93521,-0.444627,73.1235,142.175,852.507
62,0,-1.10526,-1.93449,-0.444813,72.9085,148.59,837.519
63,0,-1.10326,-1.93422,-0.445497,72.4652,155.54,822.733
64,0,-1.10265,-1.93815,-0.444746,71.765,162.864,808.153
65,0,-1.10064,-1.93776,-0.444882,70.6665,170.394,793.567
66,0,-1.0978,-1.93532,-0.446383,69.1514,178.118,779.187
67,0,0.836094,-0.576837,2.32129,65.6992,184.809,764.35
68,0,0.835011,-0.577073,2.32181,64.4039,193.266,751.027
69,0,0.841765,-0.582076,2.32124,62.5138,201.685,737.623
70,0,0.830587,-0.575831,2.32394,59.4689,209.376,723.696
71,0,0.832365,-0.576951,2.3228,57.2829,217.697,710.71
72,0,0.839211,-0.58267,2.3215,55.9352,226.655,698.965
73,0,0.849253,-0.589303,2.31876,53.171,234.561,686.281
74,0,0.945185,-0.785702,2.19341,54.9669,233.866,678.068
75,0,1.00822,-0.905468,2.12307,54.4785,237.171,668.257
76,0,2.72034,-1.28349,-0.0540054,23.9707,275.445,613.882
