Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
86,0,-0.42893,-3.04418,0.243951,-921.118,1483.72,-67.1772
87,0,-0.428229,-3.04386,0.243974,-921.106,1483.7,-67.1565
88,0,-0.428619,-3.04539,0.244196,-921.123,1483.68,-67.1698
89,0,-0.427916,-3.04423,0.244507,-921.141,1483.64,-67.1686
90,0,-0.428614,-3.04428,0.244636,-921.128,1483.68,-67.1483
91,0,-0.428013,-3.04348,0.2441,-921.124,1483.73,-67.1529
92,0,-0.427933,-3.04396,0.244765,-921.101,1483.69,-67.1134
93,0,-0.428224,-3.0439,0.244226,-921.128,1483.72,-67.1762
94,0,-0.428667,-3.04331,0.244309,-921.104,1483.73,-67.1192
95,0,-0.428711,-3.04391,0.244036,-921.118,1483.7,-67.1519
96,0,-0.427644,-3.04444,0.245025,-921.131,1483.65,-67.1542
97,0,-0.428015,-3.04318,0.244439,-921.106,1483.72,-67.1351
98,0,-0.427841,-3.04342,0.244597,-921.114,1483.68,-67.1669
99,0,-0.428164,-3.04256,0.243911,-921.119,1483.73,-67.1401
100,0,-0.42785,-3.0443,0.244315,-921.103,1483.69,-67.1528
101,0,-0.429394,-3.04364,0.243933,-921.1,1483.75,-67.1372
102,0,-0.428075,-3.04346,0.244669,-921.128,1483.68,-67.1664
103,0,-0.428723,-3.04399,0.243861,-921.116,1483.73,-67.1709
104,0,-0.428873,-3.04388,0.243818,-921.112,1483.72,-67.1737
105,0,-0.428873,-3.04328,0.243847,-921.098,1483.76,-67.1683
106,0,-0.42793,-3.04302,0.244876,-921.125,1483.69,-67.1218
107,0,-0.428202,-3.0426,0.244379,-921.104,1483.74,-67.1438
108,0,-0.427762,-3.0439,0.244437,-921.133,1483.68,-67.1781
109,0,-0.428369,-3.04333,0.244191,-921.11,1483.72,-67.1573
110,0,-0.428243,-3.04358,0.244241,-921.118,1483.69,-67.1501
111,0,-0.428656,-3.04335,0.244432,-921.089,1483.7,-67.1508
112,0,-0.428923,-3.04364,0.24375,-921.128,1483.73,-67.1859
113,0,-0.428329,-3.0443,0.243747,-921.1,1483.72,-67.1476
114,0,-0.428552,-3.04375,0.243984,-921.11,1483.7,-67.1673
115,0,-0.428615,-3.0434,0.243765,-921.118,1483.72,-67.1697
116,0,-0.428474,-3.0433,0.243827,-921.099,1483.72,-67.1435
117,0,-0.427573,-3.04275,0.244358,-921.118,1483.68,-67.1351
118,0,-0.428067,-3.04443,0.244161,-921.12,1483.7,-67.1591
119,0,-0.428055,-3.04386,0.244433,-921.112,1483.7,-67.1293
120,0,-0.428348,-3.04356,0.243973,-921.111,1483.7,-67.1649
