Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76
77
78
79
80
81
82
83
84
85
86
87
88
89
90
91
92
93
94
95
96
97
98
99
100
101
102
103
104
105
106
107
108
109
110
111
112
113
114
115
116
117
118
119
120
121
122
123
124
125
126
127
128
129
130
131
132
133
134
135
136
137
138
139,0,-0.47748,1.67271,0.0537908,379.144,-242.049,332.645
140,0,-0.480181,1.66691,0.0517447,388.252,-250.012,334.566
141,0,-0.482234,1.67668,0.05181,397.518,-256.999,336.637
142,0,-0.477575,1.66793,0.0541687,405.277,-264.95,338.429
143,0,-0.482369,1.67552,0.051795,413.106,-271.708,340.393
144,0,-0.493678,1.66127,0.0459869,419.649,-279.764,342.844
145,0,-0.500432,1.67172,0.0411872,426.05,-285.833,344.629
146,0,-0.482139,1.6676,0.0483251,430.673,-291.835,345.975
147,0,-0.492918,1.65884,0.0433359,434.997,-298.356,348.191
148,0,-0.494142,1.66217,0.0408919,438.641,-304.001,349.97
149,0,-0.477721,1.66994,0.0516533,441.427,-308.603,351.054
150,0,-0.487491,1.65046,0.0451694,442.772,-314.936,352.931
151,0,-0.50311,1.66996,0.0426569,445.435,-319.254,355.36
152,0,-0.496204,1.66532,0.0433443,445.455,-324.184,356.281
153,0,-0.505646,1.67498,0.0402219,445.735,-328.303,357.76
154,0,-0.496193,1.65509,0.0391166,443.574,-333.405,358.842
155,0,-0.496244,1.65597,0.0405893,441.838,-337.691,359.827
156,0,-0.499585,1.65951,0.038045,439.321,-341.333,361.186
157,0,-0.503238,1.66938,0.0381302,436.598,-344.583,362.381
158,0,-0.509038,1.67255,0.0352436,432.647,-347.902,363.605
159,0,-0.495572,1.68024,0.0414761,427.696,-350.528,364.103
160,0,-0.504398,1.68731,0.0372813,422.255,-353.288,364.97
161,0,-0.521065,1.70107,0.0290399,416.473,-355.504,365.704
162,0,-0.499637,1.66445,0.0328965,407.307,-358.882,366.447
163,0,-0.503653,1.67884,0.036247,400.057,-360.429,366.954
164,0,-0.505592,1.68073,0.0373243,391.533,-361.899,367.703
165,0,-0.512822,1.69509,0.0385102,382.978,-362.65,368.293
166,0,-0.509491,1.69331,0.0362011,372.56,-364.002,368.564
167,0,-0.505881,1.68929,0.0397728,361.53,-365.172,368.664
168,0,-0.525004,1.70908,0.035926,351.249,-364.946,369.21
169,0,-0.51412,1.70525,0.0429901,338.689,-365.283,368.995
170,0,-0.524281,1.71538,0.0387888,326.626,-365.217,369.06
171,0,-0.512581,1.70009,0.0411561,312.256,-365.937,368.864
172,0,-0.515184,1.71338,0.0428166,298.836,-364.801,368.73
173,0,-0.51638,1.70973,0.0429829,284.054,-364.292,368.633
174,0,-0.540011,1.74875,0.0414975,270.637,-361.854,368.364
175,0,-0.516173,1.72233,0.0528942,253.456,-361.033,368.48
176,0,-0.517832,1.71749,0.0475825,236.588,-359.701,368.787
177,0,-0.53263,1.74997,0.0440077,220.416,-358.217,368.158
178,0,-1.80062,-0.706933,2.39271,178.003,-305.547,374.529
179,0,-1.81587,-0.714576,2.38277,159.138,-303.228,375.248
180,0,-1.81566,-0.720077,2.3798,139.867,-300.948,375.171
181,0,-1.80726,-0.71387,2.38152,120.729,-298.034,374.894
182,0,-1.80137,-0.714225,2.3788,100.485,-295.331,374.419
183,0,-1.77098,-0.701905,2.41462,81.1249,-291.334,373.163
184,0,-1.76934,-0.705019,2.41341,60.155,-287.816,372.619
185,0,-1.77012,-0.705918,2.40618,38.8654,-283.963,371.986
186,0,-1.75906,-0.704884,2.41582,17.301,-279.981,370.704
187,0,-1.74827,-0.70653,2.41918,-4.44184,-275.799,369.483
188,0,-1.74218,-0.706139,2.42197,-26.6908,-271.371,368.066
189,0,-1.73458,-0.706778,2.42392,-49.2885,-266.702,366.622
190,0,-1.72588,-0.707117,2.42815,-72.0991,-262.017,365.013
191,0,-1.71839,-0.708293,2.43121,-95.1845,-257.065,363.358
192,0,-1.70926,-0.70678,2.43641,-118.564,-251.985,361.474
193,0,-1.70024,-0.706137,2.44069,-142.229,-246.757,359.594
194,0,-1.69362,-0.705353,2.44233,-166.185,-241.547,357.778
195,0,-1.67981,-0.705375,2.45057,-190.193,-236.39,355.961
196,0,-1.66526,-0.708935,2.46014,-214.418,-231.174,354.233
197,0,-1.66477,-0.720749,2.45418,-239.496,-226.764,352.542
198,0,-1.65249,-0.728316,2.45858,-264.101,-221.953,351.184
199,0,-1.64283,-0.738625,2.46036,-288.916,-217.568,349.837
200,0,-1.63193,-0.744688,2.46757,-313.999,-213.508,348.14
201,0,-1.61942,-0.74663,2.47367,-338.993,-209.877,345.992
202,0,-1.60724,-0.751686,2.48004,-363.906,-206.435,344.176
203,0,-1.60609,-0.750728,2.47832,-389.247,-203.588,342.065
204,0,-1.59129,-0.753991,2.48898,-414.3,-201.364,339.754
205,0,-1.59077,-0.751134,2.48906,-439.784,-200.025,337.394
206,0,-1.58526,-0.753435,2.49052,-464.932,-198.824,335.208
207,0,-1.57724,-0.753223,2.49485,-490.059,-198.266,332.965
208,0,-1.5686,-0.75007,2.50156,-515.076,-198.342,330.752
209,0,-1.56114,-0.744165,2.50627,-540.187,-199.042,328.372
210,0,-1.55232,-0.742321,2.50825,-565.147,-200.061,326.073
211,0,-1.54321,-0.739536,2.5139,-590.168,-201.92,323.565
212,0,-1.53624,-0.737325,2.51787,-614.994,-203.881,321.426
213,0,-1.53083,-0.734048,2.52386,-640.355,-207.029,318.765
214,0,-1.80199,0.0912945,3.99904,-613.232,-229.216,297.346
215,0,-1.77456,0.106826,4.01138,-638.359,-233.511,295.125
216,0,-1.7845,0.095078,4.00769,-663.84,-238.215,293.127
217,0,-2.43699,-1.33288,-0.745021,-688.34,-243.981,290.749
218,0,-2.43874,-1.33418,-0.740408,-713.805,-249.662,288.937
219,0,-2.43575,-1.33003,-0.746068,-739.294,-256.34,286.899
220,0,-2.49095,-1.11948,-0.469166,-700.76,-364.005,257.532
221,0,-2.48378,-1.11972,-0.483258,-726.326,-372.112,255.938
222,0,-2.48172,-1.11123,-0.490501,-751.511,-380.283,254.391
223,0,-2.47623,-1.11383,-0.494136,-777.177,-389.292,252.834
224,0,-2.48881,-1.10757,-0.475746,-801.908,-398.852,251.352
225,0,-2.50006,-1.10615,-0.451469,-826.793,-409.188,249.737
226,0,0.334054,-1.34694,2.21376,-880.498,-339.893,303.377
227,0,0.335959,-1.33305,2.20843,-904.418,-351.331,301.539
228,0,0.33993,-1.3197,2.20851,-928.184,-362.979,299.636
229,0,0.340853,-1.30824,2.20921,-951.659,-375.266,298.136
230,0,0.354641,-1.30427,2.20729,-975.084,-388.169,296.538
231,0,0.359653,-1.29216,2.20728,-997.659,-401.282,295.059
232,0,3.48637,-0.802349,1.81242,-1095.38,-366.834,294.296
233,0,3.4877,-0.800878,1.78981,-1116.74,-380.99,292.869
234,0,3.49696,-0.811706,1.76602,-1137.35,-395.657,291.843
235,0,3.5007,-0.804178,1.73845,-1157.37,-410.918,290.681
236,0,3.50844,-0.806139,1.71165,-1176.55,-426.147,289.32
237,0,3.52259,-0.801458,1.68084,-1195.27,-442.086,288.157
238,0,3.511,-0.798197,1.67817,-1212.83,-458.922,287.606
239,0,3.51579,-0.786543,1.66581,-1229.83,-476.007,286.645
240,0,3.5104,-0.789572,1.65449,-1245.92,-493.158,286.006
241,0,3.51956,-0.784884,1.63721,-1261.26,-511.367,285.839
242,0,3.51894,-0.790526,1.62254,-1275.61,-529.5,285.607
243,0,3.51753,-0.786372,1.60976,-1289.17,-548.441,285.637
244,0,3.52413,-0.780821,1.58096,-1301.94,-567.371,285.168
245,0,3.5235,-0.798306,1.58553,-1314.18,-586.834,285.126
246,0,3.51344,-0.75246,1.57679,-1325.18,-608.425,285.721
247,0,3.50199,-0.75706,1.56867,-1335.31,-628.481,285.129
248,0,3.50985,-0.756852,1.56773,-1345.33,-650.082,285.918
249,0,3.5069,-0.757079,1.56735,-1354.08,-671.59,286.079
250,0,3.51047,-0.751643,1.55814,-1361.88,-693.395,286.203
251,0,3.50575,-0.747805,1.55772,-1368.92,-715.729,286.724
252,0,3.48544,-0.758007,1.58158,-1375.55,-738.677,287.459
253,0,3.48808,-0.750171,1.58148,-1380.75,-761.834,287.999
254,0,3.4825,-0.743353,1.57933,-1384.92,-785.083,288.058
255,0,3.49082,-0.729384,1.57436,-1388.58,-809.196,288.472
256,0,3.50854,-0.707664,1.56292,-1390.88,-834.808,289.925
257,0,3.50781,-0.691554,1.56052,-1392.65,-859.779,290.169
258,0,3.5088,-0.660938,1.55888,-1393.94,-885.072,290.339

