Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
89,0,-2.60812,-0.336037,0.470957,-59.1695,44.0415,1026.29
90,0,-2.62445,-0.361904,0.450002,-52.8649,46.7795,1065.93
91,0,-0.344433,0.333323,0.17726,-100.845,25.3014,1130.85
92,0,-0.348865,0.312778,0.184677,-94.4146,27.6755,1173.71
93,0,-0.356635,0.302612,0.143411,-90.934,29.0214,1218.86
94,0,-0.356465,0.282126,0.145205,-83.7903,31.7663,1262.99
95,0,-0.358862,0.265487,0.149434,-76.0304,34.8821,1307.75
96,0,-0.355705,0.240343,0.153717,-68.1884,37.6362,1352.09
97,0,-0.362979,0.2207,0.154161,-59.4309,41.4001,1396.49
98,0,-0.394399,0.240634,0.154135,-50.6346,44.8082,1443.38
99,0,-0.394608,0.226038,0.158011,-40.9794,48.8203,1488.08
100,0,-0.396784,0.212116,0.161906,-31.2793,52.6996,1532.82
101,0,-0.396635,0.197601,0.158606,-21.6727,56.8652,1577.47
102,0,-0.395695,0.184499,0.161243,-11.0485,61.5332,1622.11
103,0,1.80184,2.12866,0.462081,49.7647,86.6565,1599.48
104,0,1.83115,2.11411,0.448696,59.6917,92.1447,1644.74
105,0,1.84927,2.10976,0.443134,70.6219,97.2548,1687.97
106,0,-1.15574,3.20059,-1.66749,79.8709,20.3631,1785.1
107,0,-1.1522,3.19646,-1.58461,93.079,23.4756,1820.11
108,0,-1.14822,3.20261,-1.55479,106.102,26.8293,1851.42
109,0,-3.20932,0.648775,0.168301,97.9375,69.7878,1844.63
110,0,-3.19823,0.64491,0.130665,111.653,73.1781,1868.64
111,0,-3.20831,0.639986,0.130989,127.322,77.1053,1891.81
112,0,-3.20012,0.640329,0.118372,142.3,80.2179,1910.84
113,0,-3.19626,0.635285,0.112417,157.933,83.2039,1928.25
114,0,-3.18241,0.648641,0.114973,173.305,85.365,1943.29
115,0,-3.16555,0.639471,0.137308,189.415,87.9217,1955.71
116,0,-3.15405,0.639021,0.149151,205.909,89.5805,1967.2
117,0,-3.13023,0.64847,0.190327,222.188,90.5899,1977.07
118,0,-3.12122,0.655092,0.186597,238.97,91.1434,1986.79
119,0,-3.09616,0.690609,0.196397,255.252,89.8693,1995.75
120,0,-3.08722,0.698216,0.195008,272.037,89.642,2003.44
121,0,-3.07605,0.710272,0.194111,288.949,88.8002,2010.35
122,0,-3.06854,0.709162,0.18795,306.008,88.0195,2016.27
123,0,-3.05599,0.726366,0.197966,322.793,86.4917,2021.89
124,0,-1.85342,2.70834,-0.757393,406.071,94.4443,2042.34
125,0,-1.84523,2.71075,-0.754777,422.595,92.151,2046.61
126,0,-1.83494,2.70875,-0.749329,439.054,90.0685,2050.53
127,0,-1.82617,2.70696,-0.733443,455.29,87.3816,2053.57
128,0,-1.85621,2.714,-0.788355,472.018,85.6967,2055.31
129,0,-1.85525,2.72137,-0.792178,488.02,82.7878,2057.01
130,0,-1.85368,2.7162,-0.793014,503.545,79.6838,2058.96
131,0,-1.8542,2.72023,-0.788782,518.848,76.333,2060.43
132,0,-1.86496,2.72365,-0.801671,533.589,72.5309,2061.07
133,0,-1.86008,2.72415,-0.802063,548.386,68.8637,2062.44
134,0,-1.85625,2.71689,-0.783004,562.62,65.0352,2062.67
135,0,-1.89745,2.68663,-0.806843,574.372,59.376,2059.59
136,0,-1.90393,2.68142,-0.80804,588.254,54.9037,2053.87
137,0,-1.90643,2.67813,-0.810184,602.197,50.543,2045.29
138,0,-1.90793,2.6745,-0.805849,616.031,45.6917,2033.85
139,0,-1.90753,2.67428,-0.799514,629.717,40.8704,2019.97
140,0,-1.91805,2.67268,-0.809424,643.198,36.0227,2003.79
141,0,-1.93232,2.67388,-0.822707,656.413,30.548,1985.43
142,0,-1.92336,2.67077,-0.797088,669.595,25.5785,1967.04
143,0,-1.92907,2.66921,-0.795855,682.286,20.1083,1947.12
144,0,-1.93285,2.66612,-0.788967,694.795,14.5537,1926.44
145,0,-0.861392,0.351495,2.87849,643.32,30.0264,1914.19
146,0,-0.867689,0.354308,2.87444,655.759,23.9504,1891.82
147,0,-0.871887,0.356121,2.87195,667.898,17.8573,1868.99
148,0,-0.884334,0.357869,2.86791,679.446,11.4639,1845.88
149,0,-0.892011,0.359855,2.86507,690.789,5.02438,1822.38
150,0,-0.899617,0.363573,2.8598,701.995,-1.61279,1798.75
