potX,potY,potZ,potRot,duration
64,64,64,64,30
64,64,104,64,30
64,64,64,44,10
64,64,64,24,10
64,64,64,4,10
64,64,64,84,10
64,64,64,64,10
64,64,64,44,10
64,64,64,24,10
64,64,64,4,10
64,64,64,64,10
64,64,64,64,30
64,64,28,64,30
64,64,64,84,10
64,64,64,104,10
64,64,64,124,10
64,64,64,144,10
64,64,64,64,10
64,64,64,84,10
64,64,64,104,10
64,64,64,124,10
64,64,64,144,10
64,64,64,64,10
64,64,64,64,30
