Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,-0.392924,-0.282019,3.34696,-1.33815,367.917,843.737,64,64,64,64
2,-0.397386,-0.293302,3.34418,-1.63219,365.696,841.37,64,64,64,64
3,-0.387883,-0.282834,3.33975,-1.936,363.386,838.768,64,64,64,64
4,-2.49859,-1.20044,0.0339311,4.60667,193.396,831.631,64,64,64,64
5,-2.50121,-1.19939,0.034672,3.90187,191.248,829.384,64,64,64,64
6,-2.49807,-1.20012,0.0340102,3.21812,189.195,827.039,64,64,64,64
7,-2.50241,-1.20409,0.0394189,2.28382,187.033,825.046,64,64,64,64
8,-2.50056,-1.19895,0.035176,1.76229,185.384,823.056,64,64,64,64
9,-2.49869,-1.2038,0.0377286,0.987516,183.248,821.049,64,64,64,64
10,-2.50332,-1.20073,0.0388416,0.180916,181.47,819.482,64,64,64,64
11,-2.49925,-1.20356,0.0406257,-0.234248,179.709,817.937,64,64,64,64
12,-2.50457,-1.20181,0.0399196,-1.2346,177.774,816.527,64,64,64,64
13,-2.5001,-1.20523,0.0411396,-1.85502,176.113,814.991,64,64,64,64
14,-2.50439,-1.20275,0.0461288,-2.45978,174.434,814.095,64,64,64,64
15,-2.50037,-1.20603,0.0401623,-3.40085,172.45,812.611,64,64,64,64
16,-2.50446,-1.20216,0.0455736,-4.05413,170.919,811.612,64,64,64,64
17,-2.50282,-1.20608,0.0470108,-4.57601,169.266,810.499,64,64,64,64
18,-2.50262,-1.20751,0.0481828,-5.48755,167.64,809.499,64,64,64,64
19,-2.50465,-1.20297,0.044308,-6.10231,166.129,808.623,64,64,64,64
20,-2.50143,-1.20718,0.0480059,-6.95177,164.486,807.394,64,64,64,64
21,-2.50432,-1.20834,0.0507612,-7.25805,163.195,806.839,64,64,64,64
22,-2.5037,-1.2084,0.0515406,-8.38619,161.415,805.798,64,64,64,64
23,-2.50148,-1.20617,0.046961,-8.56334,160.191,805.155,64,64,64,64
24,-2.50676,-1.20443,0.0524953,-9.44043,158.444,804.472,64,64,64,64
25,-2.50362,-1.20156,0.0471229,-9.93173,157.052,803.554,64,64,64,64
26,-2.50456,-1.20322,0.0516327,-10.2714,155.865,803.126,64,64,64,64
27,-2.50368,-1.20593,0.0542817,-10.5702,154.58,802.748,64,64,64,64
