Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,-3.23,-0.196177,0.60456,-85.0204,164.73,969.919,64,64,64,64
2,-3.23859,-0.203016,0.60375,-86.4264,164.154,970.544,64,64,64,64
3,-3.23597,-0.204328,0.608766,-87.3959,164.154,971.916,64,64,64,64
4,-3.23588,-0.202225,0.596723,-88.29,163.343,972.734,64,64,64,64
5,-3.22988,-0.192866,0.596191,-88.9197,162.623,973.931,64,64,64,64
6,-3.23472,-0.199004,0.596029,-90.3377,162.278,975.447,64,64,64,64
7,-3.23102,-0.191785,0.59623,-91.2794,161.815,978.779,64,64,64,64
8,-3.23647,-0.198648,0.602513,-92.7699,161.792,983.789,64,64,64,64
9,-3.24328,-0.201766,0.595693,-94.4172,161.275,991.371,64,64,64,64
10,-3.23826,-0.195877,0.596986,-95.8368,161.036,1003.05,64,64,64,64
11,-3.23548,-0.193839,0.594458,-97.5658,161.014,1018.26,64,64,64,64
12,0.351095,-0.0925173,2.57771,-84.1238,60.2288,1094.19,64,64,64,64
13,0.341424,-0.0814237,2.58127,-86.3311,59.3667,1116.75,64,64,64,64
14,0.343021,-0.0810935,2.57917,-88.5197,59.3129,1143.69,64,64,64,64
15,0.338898,-0.07321,2.58017,-91.0005,59.1618,1174.54,64,64,64,64
16,0.333974,-0.062836,2.5818,-93.4747,58.6495,1208.94,64,64,64,64
17,0.326533,-0.0565996,2.58094,-96.0266,58.6833,1246.7,64,64,64,64
18,0.316835,-0.0466367,2.58121,-98.6812,58.6137,1286.86,64,64,64,64
19,0.305489,-0.0342832,2.58122,-101.612,58.4807,1328.97,64,64,64,64
20,0.280943,0.0296953,2.57032,-104.053,57.7132,1370.74,64,64,64,64
21,0.274733,0.0466182,2.56883,-106.813,57.97,1414.83,64,64,64,64
22,0.263008,0.0661188,2.56656,-109.63,58.3826,1459.18,64,64,64,64
23,0.253303,0.0848428,2.56549,-112.331,58.9435,1503.89,64,64,64,64
24,0.237778,0.104967,2.56429,-115.057,59.7305,1548.65,64,64,64,64
25,0.219358,0.130617,2.56251,-118.209,59.9984,1593.43,64,64,64,64
26,0.20716,0.150504,2.56024,-120.91,60.794,1638.1,64,64,64,64
27,0.195915,0.169392,2.55846,-123.755,61.6426,1682.7,64,64,64,64
28,0.184476,0.189136,2.55655,-126.549,62.6181,1727.34,64,64,64,64
29,0.171138,0.20919,2.55472,-129.286,63.6885,1771.91,64,64,64,64
30,0.158547,0.230482,2.55264,-131.994,64.9645,1816.46,64,64,64,64
31,0.148822,0.252166,2.5487,-134.615,66.2243,1860.85,64,64,104,64
32,0.148232,0.259536,2.55403,-138.065,67.6347,1905.23,64,64,104,64
33,0.143872,0.274294,2.55148,-140.751,68.9526,1947.3,64,64,104,64
34,0.138896,0.292128,2.54909,-143.392,70.0955,1986.35,64,64,104,64
35,0.129148,0.308011,2.54418,-145.368,71.4055,2021.51,64,64,104,64
36,0.116245,0.323161,2.5439,-147.303,72.8677,2052.95,64,64,104,64
37,0.113027,0.334421,2.54023,-148.899,74.2262,2081.0,64,64,104,64
38,0.103383,0.343336,2.53856,-150.536,75.4267,2105.23,64,64,104,64
39,0.0488103,0.377022,2.54163,-150.31,78.3018,2127.1,64,64,104,64
40,0.0428244,0.385262,2.54032,-151.332,79.8195,2146.47,64,64,104,64
41,0.0431583,0.41012,2.55688,-146.75,86.4594,2164.9,64,64,104,64
42,0.0400105,0.416031,2.5567,-147.385,88.2093,2180.41,64,64,104,64
43,0.0441745,0.416443,2.55647,-148.291,89.7598,2194.43,64,64,104,64
44,0.0392756,0.422126,2.55625,-148.947,91.4333,2206.67,64,64,104,64
45,0.0357253,0.4272,2.55547,-149.624,93.0399,2217.59,64,64,104,64
46,0.0296453,0.432208,2.55552,-150.335,94.76,2227.27,64,64,104,64
47,0.0243272,0.437674,2.55498,-150.796,96.5435,2235.93,64,64,104,64
48,0.021271,0.438778,2.5551,-151.543,98.0862,2243.79,64,64,104,64
49,0.0126001,0.445482,2.5544,-152.205,99.7239,2250.58,64,64,104,64
50,0.00603987,0.449497,2.5549,-152.462,101.632,2256.79,64,64,104,64
51,0.00367301,0.451724,2.55448,-153.305,103.011,2262.47,64,64,104,64
52,-0.00108577,0.453763,2.55413,-153.979,104.563,2267.44,64,64,104,64
53,-0.00361233,0.456624,2.55462,-154.565,106.111,2271.78,64,64,104,64
54,-0.00381601,0.456631,2.55379,-155.29,107.549,2275.42,64,64,104,64
55,-0.00902053,0.458843,2.55478,-155.615,109.142,2278.43,64,64,104,64
56,-0.00440436,0.460883,2.55389,-156.392,110.502,2280.84,64,64,104,64
57,-0.00553347,0.460588,2.55425,-157.023,111.754,2282.83,64,64,104,64
58,-0.00735809,0.461868,2.55392,-157.652,113.07,2284.44,64,64,104,64
59,0.000727059,0.462071,2.55387,-158.416,114.341,2285.84,64,64,104,64
60,-0.00738467,0.463179,2.55479,-158.537,115.87,2287.13,64,64,104,64
61,-0.00136114,0.46135,2.55424,-159.387,116.989,2288.25,64,64,64,64
62,-0.00306051,0.462869,2.5547,-159.912,118.182,2289.22,64,64,64,64
63,1.34915,2.90599,0.193091,-194.122,161.469,2280.58,64,64,64,64
64,1.35057,2.90446,0.193113,-194.567,162.718,2280.33,64,64,64,64
65,1.35073,2.90451,0.19428,-195.087,163.625,2278.26,64,64,64,64
66,1.353,2.90236,0.199663,-195.214,164.962,2273.46,64,64,64,64
67,1.35244,2.90169,0.20463,-195.214,165.792,2265.88,64,64,64,64
68,1.35,2.9028,0.214224,-195.086,166.607,2255.48,64,64,64,64
69,1.34873,2.90111,0.223692,-194.745,167.455,2242.42,64,64,64,64
70,1.34858,2.89758,0.236862,-194.384,168.3,2227.13,64,64,64,64
71,1.34852,2.89791,0.248494,-193.773,169.154,2210.25,64,64,64,64
72,1.34476,2.89802,0.26056,-192.997,169.711,2191.85,64,64,64,64
73,1.34451,2.89918,0.275623,-192.294,170.394,2172.63,64,64,64,64
74,1.34142,2.89778,0.291832,-191.393,171.159,2152.33,64,64,64,64
75,1.34234,2.89499,0.306201,-190.437,172.019,2131.34,64,64,64,64
76,1.33965,2.89138,0.320428,-189.439,172.551,2109.65,64,64,64,64
77,1.33614,2.89025,0.335369,-188.476,173.083,2087.43,64,64,64,64
78,1.33635,2.88458,0.349941,-187.4,173.809,2064.67,64,64,64,64
79,1.33387,2.88285,0.366736,-186.28,174.403,2041.49,64,64,64,64
80,1.33143,2.87947,0.382824,-185.121,174.902,2018.0,64,64,64,64
81,1.32783,2.8785,0.399348,-183.768,175.385,1994.11,64,64,64,64
82,1.32636,2.87358,0.415626,-182.516,175.854,1969.93,64,64,64,64
83,1.32393,2.87285,0.432451,-181.253,176.096,1945.46,64,64,64,64
84,1.31984,2.86996,0.450798,-180.062,176.364,1920.47,64,64,64,64
85,1.31583,2.86685,0.468236,-178.622,176.54,1895.22,64,64,64,64
86,1.31273,2.86607,0.485413,-177.1,176.913,1869.77,64,64,64,64
87,1.31131,2.86154,0.501172,-175.95,176.738,1843.86,64,64,64,64
88,1.30749,2.85671,0.51879,-174.514,176.845,1817.61,64,64,64,64
89,1.30441,2.8517,0.53348,-173.048,176.725,1790.93,64,64,64,64
90,0.0329218,-0.0687512,2.6442,-181.291,99.3519,1774.4,64,64,64,64
91,0.035373,-0.0665649,2.64055,-178.459,99.9901,1747.47,64,64,28,64
92,0.049539,-0.0691179,2.63852,-176.736,99.815,1720.54,64,64,28,64
93,0.0590645,-0.0744877,2.63951,-175.316,99.1841,1693.92,64,64,28,64
94,0.0699536,-0.0793781,2.63858,-173.384,99.1444,1669.02,64,64,28,64
95,0.0689151,-0.072045,2.6303,-169.669,100.896,1646.32,64,64,28,64
96,0.0731332,-0.07255,2.62733,-167.372,101.212,1625.92,64,64,28,64
97,0.0788869,-0.0755355,2.62615,-166.132,100.731,1607.49,64,64,28,64
98,0.0725079,-0.0762387,2.62103,-163.765,101.296,1591.48,64,64,28,64
99,0.0950384,-0.0813146,2.62881,-164.28,98.7186,1576.76,64,64,28,64
100,0.0950454,-0.0807026,2.62652,-162.792,98.4836,1564.15,64,64,28,64
101,0.0926229,-0.0802905,2.62254,-161.21,98.282,1552.91,64,64,28,64
102,0.0951179,-0.0789477,2.62266,-160.34,97.1598,1542.65,64,64,28,64
103,0.0997204,-0.0784659,2.62303,-159.314,96.0614,1533.52,64,64,28,64
