Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,1.87428,1.09957,-0.426147,282.507,408.829,377.506,104,64,64,80
2,1.88137,1.08154,-0.434225,283.403,401.108,378.231,104,64,64,80
3,1.87267,1.08089,-0.445444,286.512,396.812,377.955,104,64,64,80
4,1.87019,1.07385,-0.440545,287.82,389.119,377.925,104,64,64,80
5,1.86782,1.07282,-0.444886,289.52,382.641,378.542,104,64,64,80
6,1.8604,1.0687,-0.442298,290.786,375.291,379.351,104,64,64,80
7,1.19051,-1.92211,1.6362,290.655,367.313,380.186,104,64,64,80
8,1.18395,-1.92621,1.6263,292.299,361.217,380.063,104,64,64,80
9,1.17919,-1.92699,1.62927,293.435,355.123,380.12,104,64,64,80
10,1.17801,-1.92776,1.62915,294.069,349.215,380.121,104,64,64,80
11,1.1736,-1.93109,1.62534,294.027,343.217,380.357,103,67,64,80
12,1.17722,-1.92687,1.6317,294.955,338.086,380.253,103,67,64,80
13,1.17552,-1.92872,1.62599,294.957,332.708,380.579,103,67,64,80
14,1.16979,-1.9306,1.62258,294.943,327.518,381.039,103,67,64,80
15,1.18708,-1.91735,1.63503,295.51,323.011,380.907,103,67,64,80
16,-1.06579,0.077581,0.317406,325.86,305.162,425.949,103,67,64,80
17,-1.06885,0.0755165,0.319839,325.632,300.87,426.331,103,67,64,80
18,-1.0663,0.0775156,0.317346,325.278,296.321,426.847,103,67,64,80
19,-1.07327,0.0775815,0.319244,324.754,292.452,427.453,103,67,64,80
20,-1.07171,0.0775628,0.319179,324.624,288.598,428.118,103,67,64,80
21,-1.06494,0.0778546,0.314008,324.119,284.487,429.157,101,71,64,80
22,-1.06665,0.0796407,0.315828,323.694,281.072,430.186,101,71,64,80
23,-1.06583,0.0758005,0.316155,323.16,277.665,431.298,101,71,64,80
24,-1.06351,0.0798164,0.311462,322.428,274.448,432.407,101,71,64,80
25,-1.06894,0.0779627,0.316426,321.987,271.779,433.496,101,71,64,80
26,-1.06026,0.0789893,0.311124,321.279,268.673,434.674,101,71,64,80
27,-1.06113,0.0792006,0.313978,320.828,266.28,435.811,101,71,64,80
28,-1.06214,0.0808365,0.312109,320.168,263.738,437.211,101,71,64,80
29,-1.06119,0.0782944,0.321533,319.969,261.946,438.262,101,71,64,80
30,-1.05915,0.0803305,0.312366,319.276,259.827,439.396,101,71,64,80
31,-1.06398,0.0805763,0.313368,318.848,258.489,440.324,98,74,64,80
32,-1.05942,0.0805989,0.313992,318.201,256.866,441.313,98,74,64,80
33,-1.05756,0.0790494,0.316171,317.592,255.4,442.439,98,74,64,80
34,-1.05997,0.0737042,0.327872,317.415,254.836,443.179,98,74,64,80
35,-1.05899,0.0728928,0.332674,317.182,254.453,443.736,98,74,64,80
36,-1.05799,0.0722286,0.338388,316.746,253.818,444.423,98,74,64,80
37,-1.05784,0.0786342,0.329486,315.949,253.323,445.311,98,74,64,80
38,-1.05759,0.0806104,0.321407,315.306,253.494,445.901,98,74,64,80
39,-1.05942,0.0784866,0.321002,314.76,254.25,446.397,98,74,64,80
40,-1.0646,0.0773683,0.323854,314.006,255.068,447.006,98,74,64,80
41,-1.06287,0.0789438,0.318472,313.183,256.028,447.613,94,77,64,80
42,-1.06224,0.0793045,0.321189,312.391,256.865,448.244,94,77,64,80
43,-1.06781,0.0748881,0.329508,311.575,258.422,448.509,94,77,64,80
44,-1.06229,0.0754886,0.326521,310.775,259.708,449.007,94,77,64,80
45,-1.05971,0.0752157,0.327362,309.879,261.245,449.447,94,77,64,80
46,-1.06358,0.0742605,0.32573,308.609,263.476,449.916,94,77,64,80
47,-1.06143,0.0762505,0.323113,308.243,266.553,449.695,94,77,64,80
48,-1.06423,0.0773736,0.320947,307.146,268.948,450.252,94,77,64,80
