Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
1,0.640417,1.69552,-0.506578,177.995,15.7964,724.513,84,64,64,64
2,0.641056,1.69815,-0.493938,177.611,13.7449,724.189,84,64,64,64
3,0.643702,1.69629,-0.497001,177.288,11.8793,723.803,84,64,64,64
4,-0.810528,3.51174,0.352695,124.285,85.7376,712.672,84,64,64,64
5,-0.80815,3.50991,0.354318,123.702,83.7859,712.126,84,64,64,64
6,-0.809029,3.51362,0.34973,123.532,82.0171,711.846,84,64,64,64
7,-0.813301,3.51359,0.349651,122.901,79.8755,711.419,84,64,64,64
8,-0.813815,3.51311,0.350855,122.322,77.7683,710.922,84,64,64,64
9,-0.817602,3.51989,0.349406,122.186,76.0063,710.915,84,64,64,64
10,-0.812173,3.51233,0.353113,121.248,73.8398,709.939,84,64,64,64
11,-0.816691,3.52126,0.349299,121.176,72.1629,710.047,84,64,64,64
12,-0.811158,3.52015,0.352037,120.887,70.6341,709.751,84,64,64,64
13,-0.81221,3.51409,0.351961,120.195,68.5118,709.122,84,64,64,64
14,-0.811785,3.51843,0.348904,119.838,66.8397,709.067,84,64,64,64
15,-0.806127,3.51368,0.35184,119.339,65.1685,708.704,84,64,64,64
16,-0.812968,3.51814,0.34925,118.523,62.8135,708.501,84,64,64,64
17,-0.818541,3.52429,0.35476,118.21,60.8153,708.769,84,64,64,64
18,-0.810745,3.51925,0.350399,117.774,59.4759,708.629,84,64,64,64
19,-0.814758,3.5214,0.353486,117.244,57.3738,708.646,84,64,64,64
20,-0.810387,3.51959,0.350101,116.652,55.7943,708.594,84,64,64,64
21,-0.806654,3.51904,0.347995,116.423,54.4491,708.869,78,74,64,64
22,-0.813573,3.51487,0.352311,115.138,51.7589,708.353,78,74,64,64
23,-0.814411,3.51847,0.349815,114.895,50.2315,708.598,78,74,64,64
24,-0.813493,3.52267,0.351959,114.886,48.9559,709.083,78,74,64,64
25,-0.802336,3.51706,0.350253,114.308,47.637,708.892,78,74,64,64
26,-0.814804,3.52476,0.34812,113.753,45.529,708.944,78,74,64,64
27,-0.806353,3.52175,0.351116,113.235,44.0795,708.614,78,74,64,64
28,-0.807203,3.51697,0.349626,112.493,42.1652,708.179,78,74,64,64
29,-0.817602,3.52308,0.348922,112.018,40.3041,708.267,78,74,64,64
30,-0.810082,3.51792,0.347351,111.156,38.6202,707.813,78,74,64,64
31,-0.805238,3.52151,0.350998,111.242,37.7587,708.174,78,74,64,64
32,-0.80903,3.52716,0.35251,110.72,35.9916,708.221,78,74,64,64
33,-0.802207,3.51798,0.350649,109.775,34.4409,707.663,78,74,64,64
34,-0.804867,3.52042,0.346525,109.883,33.5141,708.131,78,74,64,64
35,-0.809691,3.52563,0.351887,109.018,31.5642,708.377,78,74,64,64
36,-0.805932,3.51508,0.35067,107.768,29.8203,707.859,78,74,64,64
37,-0.814137,3.52409,0.346034,107.936,28.8737,708.949,78,74,64,64
38,-0.804357,3.52276,0.346112,107.608,28.0544,709.633,78,74,64,64
39,-0.792898,3.51673,0.350592,106.667,26.8021,709.664,78,74,64,64
40,-0.81544,3.52075,0.342778,106.077,24.8727,710.41,78,74,64,64
41,-0.807478,3.51877,0.349074,104.909,23.2229,710.791,70,78,64,64
42,-0.793309,3.51405,0.347763,104.742,22.8846,711.614,70,78,64,64
43,-0.803852,3.51772,0.346029,104.141,21.2372,712.643,70,78,64,64
44,-0.81003,3.52874,0.355232,103.14,19.4255,713.704,70,78,64,64
45,-0.803257,3.5141,0.343773,102.648,18.7463,714.453,70,78,64,64
46,-0.80252,3.51546,0.35498,101.521,16.8864,715.581,70,78,64,64
47,-0.785301,3.50182,0.358235,101.763,16.5441,717.36,70,78,64,64
48,-0.771016,3.48153,0.37373,101.116,15.0565,718.717,70,78,64,64
49,-0.792584,3.48159,0.389144,101.095,12.2191,720.941,70,78,64,64
50,-0.767189,3.45992,0.396675,100.768,10.6422,721.911,70,78,64,64
51,-0.790943,3.47494,0.419724,100.272,6.12821,723.433,70,78,64,64
52,0.21008,-0.244494,-0.578483,209.145,-4.13999,694.151,70,78,64,64
53,0.207775,-0.241871,-0.587213,210.604,-8.06682,695.142,70,78,64,64
54,0.190966,-0.249174,-0.593768,212.599,-11.9794,695.485,70,78,64,64
55,0.187481,-0.248335,-0.596201,214.057,-16.638,696.199,70,78,64,64
56,0.166268,-0.25425,-0.611042,217.774,-22.1735,696.25,70,78,64,64
57,0.160655,-0.246624,-0.63149,221.79,-28.6821,697.136,70,78,64,64
58,0.164906,-0.244417,-0.631679,224.048,-34.689,698.425,70,78,64,64
59,0.170932,-0.235487,-0.646954,228.226,-42.0711,700.129,70,78,64,64
60,0.174917,-0.23126,-0.646834,231.406,-48.9972,701.43,70,78,64,64
61,0.184312,-0.223489,-0.653045,235.181,-57.2422,702.892,64,84,64,64
62,0.179307,-0.225049,-0.652246,239.479,-64.8731,703.983,64,84,64,64
63,0.182136,-0.223226,-0.651362,243.662,-73.3143,705.274,64,84,64,64
64,0.184023,-0.222341,-0.654291,248.263,-82.6375,706.294,64,84,64,64
65,0.184588,-0.226034,-0.655176,252.785,-92.0326,707.25,64,84,64,64
66,0.189594,-0.229968,-0.651381,257.233,-101.869,708.376,64,84,64,64
67,0.192767,-0.230902,-0.650344,261.866,-111.744,709.227,64,84,64,64
68,0.181296,-0.266132,-0.658911,267.778,-122.788,710.872,64,84,64,64
69,0.184828,-0.268903,-0.653439,272.693,-133.712,711.838,64,84,64,64
