Frame,RX,RY,RZ,TX,TY,TZ,potZ,potRot,potY,potX
410,0.021063,-0.0626314,0.0989377,230,-875.069,1140,64,64,84,64
411,0.0173376,-0.0585437,0.0974932,227,-904.644,1136,64,64,84,64
412,0.0143765,-0.0492999,0.096563,224,-933.605,1132,64,64,84,64
413,0.0120945,-0.044855,0.0954647,221,-961.7,1128,64,64,84,64
414,0.0115698,-0.0346458,0.0941548,218,-989.152,1124,64,64,84,64
415,0.0123749,-0.0260854,0.092852,215,-1015.75,1120,64,64,84,64
416,0.0150362,-0.0190792,0.0931147,212,-1041.56,1116,64,64,84,64
417,0.0173777,-0.0126418,0.0927972,209,-1066.8,1112,64,64,84,64
418,0.0187568,-0.0100298,0.0930431,206,-1091.17,1108,64,64,84,64
419,0.0194845,-0.0101655,0.0932533,203,-1114.69,1104,64,64,84,64
420,0.0185896,-0.0111426,0.0932971,200,-1137.65,1100,64,64,84,64
421,0.0184496,-0.0113086,0.0945721,197,-1159.76,1096,64,64,84,64
422,0.0176027,-0.0132465,0.0950836,194,-1181.21,1092,64,64,84,64
423,0.0161212,-0.013065,0.094298,191,-1201.94,1088,64,64,84,64
424,0.0118283,-0.0135064,0.0938683,188,-1221.82,1084,64,64,84,64
425,0.00708754,-0.0131055,0.0929542,185,-1241.05,1080,64,64,84,64
426,0.00377766,-0.0104324,0.0921122,182,-1259.37,1076,64,64,84,64
427,0.00321131,-0.00371009,0.0910299,179,-1276.97,1072,64,64,84,64
428,0.00598034,0.00711428,0.0894554,176,-1293.75,1068,64,64,84,64
429,0.0101857,0.0164098,0.0889543,173,-1309.88,1064,64,64,84,64
430,0.0144356,0.023976,0.0882951,170,-1325.12,1060,64,64,84,64
431,0.0178989,0.02969,0.0877962,167,-1339.71,1056,64,64,84,64
432,0.0179679,0.033239,0.0881939,164,-1353.42,1052,64,64,84,64
433,0.0172836,0.0345713,0.0876294,161,-1366.51,1048,64,64,84,64
434,0.0165246,0.0346426,0.0877752,158,-1378.85,1044,64,64,84,64
435,0.0173792,0.0338058,0.0872837,155,-1390.58,1040,64,64,84,64
436,0.0215984,0.0304902,0.0850661,152,-1401.73,1036,64,64,84,64
437,0.0225712,0.0316585,0.0850126,149,-1412.04,1032,64,64,84,64
438,0.0236953,0.0316384,0.0850627,146,-1421.83,1028,64,64,84,64
439,0.0247358,0.032724,0.084891,143,-1430.91,1024,64,64,84,64
440,0.0253229,0.0381407,0.0836733,140,-1439.4,1020,64,64,84,64
441,0.0239325,0.0410732,0.0834362,137,-1447.24,1016,64,64,84,64
442,0.0225702,0.0440058,0.0825737,134,-1454.43,1012,64,64,84,64
443,0.0214916,0.0375404,0.0833702,131,-1461.03,1008,64,64,84,64
444,0.0222033,0.0403024,0.082433,128,-1467.14,1004,64,64,84,64
445,0.0229635,0.0395476,0.0824376,125,-1472.53,1000,64,64,84,64
446,0.0232882,0.0397157,0.0813809,122,-1477.43,996,64,64,84,64
447,0.0222291,0.0409384,0.0824399,119,-1481.56,992,64,64,84,64
448,0.0217035,0.0420654,0.0825093,116,-1485.2,988,64,64,84,64
449,0.0171553,0.045382,0.0851899,113,-1488.42,984,64,64,84,64
450,0.016618,0.0451337,0.0847051,110,-1490.85,980,64,64,84,64
451,0.0169754,0.0447944,0.0835869,107,-1492.77,976,64,64,84,64
452,0.0155765,0.0445764,0.0847849,104,-1493.91,972,64,64,84,64
453,0.0166327,0.0447604,0.082703,101,-1494.73,968,64,64,84,64
454,0.0165883,0.0445733,0.0847487,98,-1494.67,964,64,64,84,64
455,0.0177405,0.0423483,0.083412,95,-1494.33,960,64,64,84,64
456,0.0186437,0.0431568,0.0838101,92,-1493.25,956,64,64,84,64
457,0.0177192,0.0432755,0.0850693,89,-1491.59,952,64,64,84,64
458,0.0184168,0.0425695,0.0847752,86,-1489.45,948,64,64,84,64
459,0.0194608,0.0399538,0.082759,83,-1486.9,944,64,64,84,64
460,0.0209944,0.042069,0.084183,80,-1483.6,940,64,64,84,64
